"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/26/2020","09/23/2020","Actual","ALB",72,46,62,43
"09/26/2020","09/23/2020","Actual","ART",70,49,62,48
"09/26/2020","09/23/2020","Actual","BGM",74,46,59,44
"09/26/2020","09/23/2020","Actual","BUF",73,58,64,54
"09/26/2020","09/23/2020","Actual","ELM",82,45,61,44
"09/26/2020","09/23/2020","Actual","ELZ",73,49,58,46
"09/26/2020","09/23/2020","Actual","FOK",78,51,63,47
"09/26/2020","09/23/2020","Actual","FRG",80,53,63,47
"09/26/2020","09/23/2020","Actual","GFL",76,35,62,35
"09/26/2020","09/23/2020","Actual","HPN",78,49,62,45
"09/26/2020","09/23/2020","Actual","IAG",78,50,65,49
"09/26/2020","09/23/2020","Actual","ISP",79,49,63,45
"09/26/2020","09/23/2020","Actual","ITH",76,42,61,42
"09/26/2020","09/23/2020","Actual","JFK",82,58,64,49
"09/26/2020","09/23/2020","Actual","LGA",80,62,63,51
"09/26/2020","09/23/2020","Actual","MSS",74,51,63,49
"09/26/2020","09/23/2020","Actual","MSV",74,47,61,45
"09/26/2020","09/23/2020","Actual","NYC",79,58,62,50
"09/26/2020","09/23/2020","Actual","PLB",74,49,61,45
"09/26/2020","09/23/2020","Actual","POU",81,40,63,39
"09/26/2020","09/23/2020","Actual","ROC",77,51,62,50
"09/26/2020","09/23/2020","Actual","SLK",67,32,58,31
"09/26/2020","09/23/2020","Actual","SWF",79,46,63,44
"09/26/2020","09/23/2020","Actual","SYR",76,52,63,47
"09/26/2020","09/23/2020","Actual","UCA",70,46,62,44
"09/26/2020","09/24/2020","Actual","ALB",71,48,62,48
"09/26/2020","09/24/2020","Actual","ART",73,56,63,54
"09/26/2020","09/24/2020","Actual","BGM",74,52,61,49
"09/26/2020","09/24/2020","Actual","BUF",73,57,66,55
"09/26/2020","09/24/2020","Actual","ELM",81,48,63,47
"09/26/2020","09/24/2020","Actual","ELZ",73,53,61,52
"09/26/2020","09/24/2020","Actual","FOK",75,46,63,44
"09/26/2020","09/24/2020","Actual","FRG",76,57,63,54
"09/26/2020","09/24/2020","Actual","GFL",74,41,62,41
"09/26/2020","09/24/2020","Actual","HPN",74,52,61,50
"09/26/2020","09/24/2020","Actual","IAG",77,56,67,55
"09/26/2020","09/24/2020","Actual","ISP",75,54,63,53
"09/26/2020","09/24/2020","Actual","ITH",77,47,63,47
"09/26/2020","09/24/2020","Actual","JFK",76,58,64,56
"09/26/2020","09/24/2020","Actual","LGA",77,66,61,57
"09/26/2020","09/24/2020","Actual","MSS",71,49,62,48
"09/26/2020","09/24/2020","Actual","MSV",72,45,62,45
"09/26/2020","09/24/2020","Actual","NYC",75,62,61,56
"09/26/2020","09/24/2020","Actual","PLB",74,53,63,51
"09/26/2020","09/24/2020","Actual","POU",78,47,64,45
"09/26/2020","09/24/2020","Actual","ROC",77,54,66,53
"09/26/2020","09/24/2020","Actual","SLK",71,40,59,40
"09/26/2020","09/24/2020","Actual","SWF",75,50,64,50
"09/26/2020","09/24/2020","Actual","SYR",78,53,66,51
"09/26/2020","09/24/2020","Actual","UCA",74,47,64,46
"09/26/2020","09/25/2020","Actual","ALB",77,53,65,53
"09/26/2020","09/25/2020","Actual","ART",73,51,65,50
"09/26/2020","09/25/2020","Actual","BGM",75,54,63,53
"09/26/2020","09/25/2020","Actual","BUF",79,57,63,54
"09/26/2020","09/25/2020","Actual","ELM",83,48,65,48
"09/26/2020","09/25/2020","Actual","ELZ",76,50,61,50
"09/26/2020","09/25/2020","Actual","FOK",75,49,66,49
"09/26/2020","09/25/2020","Actual","FRG",75,56,65,55
"09/26/2020","09/25/2020","Actual","GFL",78,46,65,45
"09/26/2020","09/25/2020","Actual","HPN",77,54,64,53
"09/26/2020","09/25/2020","Actual","IAG",78,58,64,57
"09/26/2020","09/25/2020","Actual","ISP",75,55,66,55
"09/26/2020","09/25/2020","Actual","ITH",80,53,64,53
"09/26/2020","09/25/2020","Actual","JFK",74,60,66,59
"09/26/2020","09/25/2020","Actual","LGA",80,65,66,60
"09/26/2020","09/25/2020","Actual","MSS",65,50,56,46
"09/26/2020","09/25/2020","Actual","MSV",77,50,64,49
"09/26/2020","09/25/2020","Actual","NYC",77,63,65,59
"09/26/2020","09/25/2020","Actual","PLB",66,51,57,47
"09/26/2020","09/25/2020","Actual","POU",81,50,65,49
"09/26/2020","09/25/2020","Actual","ROC",79,57,64,55
"09/26/2020","09/25/2020","Actual","SLK",74,41,63,41
"09/26/2020","09/25/2020","Actual","SWF",79,55,66,54
"09/26/2020","09/25/2020","Actual","SYR",81,57,65,55
"09/26/2020","09/25/2020","Actual","UCA",77,52,65,52
"09/26/2020","09/26/2020","Forecast","ALB",73,54,64,54
"09/26/2020","09/26/2020","Forecast","ART",77,52,65,51
"09/26/2020","09/26/2020","Forecast","BGM",70,52,63,51
"09/26/2020","09/26/2020","Forecast","BUF",78,58,65,54
"09/26/2020","09/26/2020","Forecast","ELM",77,47,65,46
"09/26/2020","09/26/2020","Forecast","ELZ",71,50,62,50
"09/26/2020","09/26/2020","Forecast","FOK",71,57,66,56
"09/26/2020","09/26/2020","Forecast","FRG",72,62,67,61
"09/26/2020","09/26/2020","Forecast","GFL",74,49,64,48
"09/26/2020","09/26/2020","Forecast","HPN",72,60,65,59
"09/26/2020","09/26/2020","Forecast","IAG",77,58,65,55
"09/26/2020","09/26/2020","Forecast","ISP",72,62,66,62
"09/26/2020","09/26/2020","Forecast","ITH",76,56,65,55
"09/26/2020","09/26/2020","Forecast","JFK",72,63,67,61
"09/26/2020","09/26/2020","Forecast","LGA",74,67,68,62
"09/26/2020","09/26/2020","Forecast","MSS",78,45,64,44
"09/26/2020","09/26/2020","Forecast","MSV",69,50,63,50
"09/26/2020","09/26/2020","Forecast","NYC",73,65,67,62
"09/26/2020","09/26/2020","Forecast","PLB",77,49,63,48
"09/26/2020","09/26/2020","Forecast","POU",76,54,66,52
"09/26/2020","09/26/2020","Forecast","ROC",78,55,64,53
"09/26/2020","09/26/2020","Forecast","SLK",74,41,60,41
"09/26/2020","09/26/2020","Forecast","SWF",74,56,65,55
"09/26/2020","09/26/2020","Forecast","SYR",79,55,66,53
"09/26/2020","09/26/2020","Forecast","UCA",76,54,65,53
"09/26/2020","09/27/2020","Forecast","ALB",74,61,67,61
"09/26/2020","09/27/2020","Forecast","ART",80,62,68,60
"09/26/2020","09/27/2020","Forecast","BGM",74,60,65,59
"09/26/2020","09/27/2020","Forecast","BUF",81,67,67,61
"09/26/2020","09/27/2020","Forecast","ELM",81,59,68,58
"09/26/2020","09/27/2020","Forecast","ELZ",76,57,64,56
"09/26/2020","09/27/2020","Forecast","FOK",72,60,69,60
"09/26/2020","09/27/2020","Forecast","FRG",75,66,69,65
"09/26/2020","09/27/2020","Forecast","GFL",77,59,68,59
"09/26/2020","09/27/2020","Forecast","HPN",74,64,69,64
