"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/02/2020","08/30/2020","Actual","ALB",69,55,59,52
"09/02/2020","08/30/2020","Actual","ART",70,55,60,53
"09/02/2020","08/30/2020","Actual","BGM",70,55,58,51
"09/02/2020","08/30/2020","Actual","BUF",74,62,61,55
"09/02/2020","08/30/2020","Actual","ELM",75,57,62,55
"09/02/2020","08/30/2020","Actual","ELZ",68,55,59,53
"09/02/2020","08/30/2020","Actual","FOK",78,56,73,53
"09/02/2020","08/30/2020","Actual","FRG",80,67,73,58
"09/02/2020","08/30/2020","Actual","GFL",70,51,61,50
"09/02/2020","08/30/2020","Actual","HPN",76,61,65,55
"09/02/2020","08/30/2020","Actual","IAG",84,56,66,53
"09/02/2020","08/30/2020","Actual","ISP",80,65,74,58
"09/02/2020","08/30/2020","Actual","ITH",70,52,59,52
"09/02/2020","08/30/2020","Actual","JFK",81,68,70,59
"09/02/2020","08/30/2020","Actual","LGA",81,71,69,60
"09/02/2020","08/30/2020","Actual","MSS",70,55,57,53
"09/02/2020","08/30/2020","Actual","MSV",72,55,60,52
"09/02/2020","08/30/2020","Actual","NYC",78,68,69,59
"09/02/2020","08/30/2020","Actual","PLB",68,57,58,51
"09/02/2020","08/30/2020","Actual","POU",78,58,64,55
"09/02/2020","08/30/2020","Actual","ROC",71,57,59,55
"09/02/2020","08/30/2020","Actual","SLK",61,48,54,46
"09/02/2020","08/30/2020","Actual","SWF",75,63,65,57
"09/02/2020","08/30/2020","Actual","SYR",71,58,60,55
"09/02/2020","08/30/2020","Actual","UCA",69,54,60,53
"09/02/2020","08/31/2020","Actual","ALB",71,47,60,47
"09/02/2020","08/31/2020","Actual","ART",75,46,61,45
"09/02/2020","08/31/2020","Actual","BGM",70,49,61,48
"09/02/2020","08/31/2020","Actual","BUF",82,61,65,55
"09/02/2020","08/31/2020","Actual","ELM",77,49,65,48
"09/02/2020","08/31/2020","Actual","ELZ",72,52,62,51
