"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/16/2020","09/13/2020","Actual","ALB",71,51,64,51
"09/16/2020","09/13/2020","Actual","ART",71,64,66,58
"09/16/2020","09/13/2020","Actual","BGM",66,53,61,51
"09/16/2020","09/13/2020","Actual","BUF",73,67,67,60
"09/16/2020","09/13/2020","Actual","ELM",72,60,66,58
"09/16/2020","09/13/2020","Actual","ELZ",66,60,65,58
"09/16/2020","09/13/2020","Actual","FOK",73,63,68,59
"09/16/2020","09/13/2020","Actual","FRG",76,59,68,55
"09/16/2020","09/13/2020","Actual","GFL",72,46,63,45
"09/16/2020","09/13/2020","Actual","HPN",73,55,66,53
"09/16/2020","09/13/2020","Actual","IAG",75,65,69,60
"09/16/2020","09/13/2020","Actual","ISP",74,59,69,57
"09/16/2020","09/13/2020","Actual","ITH",66,58,64,53
"09/16/2020","09/13/2020","Actual","JFK",75,61,69,57
"09/16/2020","09/13/2020","Actual","LGA",76,64,67,57
"09/16/2020","09/13/2020","Actual","MSS",68,53,64,52
"09/16/2020","09/13/2020","Actual","MSV",73,49,65,48
"09/16/2020","09/13/2020","Actual","NYC",74,61,68,57
"09/16/2020","09/13/2020","Actual","PLB",70,53,63,50
"09/16/2020","09/13/2020","Actual","POU",77,52,67,50
"09/16/2020","09/13/2020","Actual","ROC",75,64,67,59
"09/16/2020","09/13/2020","Actual","SLK",64,43,60,42
"09/16/2020","09/13/2020","Actual","SWF",77,55,68,53
"09/16/2020","09/13/2020","Actual","SYR",71,63,65,56
"09/16/2020","09/13/2020","Actual","UCA",67,58,63,53
"09/16/2020","09/14/2020","Actual","ALB",68,47,62,44
"09/16/2020","09/14/2020","Actual","ART",64,43,58,41
"09/16/2020","09/14/2020","Actual","BGM",61,48,60,44
"09/16/2020","09/14/2020","Actual","BUF",65,52,58,47
"09/16/2020","09/14/2020","Actual","ELM",68,45,62,43
"09/16/2020","09/14/2020","Actual","ELZ",60,45,58,43
