"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/20/2020","09/17/2020","Actual","ALB",66,50,61,50
"09/20/2020","09/17/2020","Actual","ART",65,46,57,44
"09/20/2020","09/17/2020","Actual","BGM",65,50,59,49
"09/20/2020","09/17/2020","Actual","BUF",70,57,62,54
"09/20/2020","09/17/2020","Actual","ELM",66,44,61,43
"09/20/2020","09/17/2020","Actual","ELZ",61,50,58,49
"09/20/2020","09/17/2020","Actual","FOK",74,56,68,56
"09/20/2020","09/17/2020","Actual","FRG",75,63,67,60
"09/20/2020","09/17/2020","Actual","GFL",59,47,56,46
"09/20/2020","09/17/2020","Actual","HPN",73,58,65,56
"09/20/2020","09/17/2020","Actual","IAG",69,55,63,50
"09/20/2020","09/17/2020","Actual","ISP",75,61,68,59
"09/20/2020","09/17/2020","Actual","ITH",64,49,59,49
"09/20/2020","09/17/2020","Actual","JFK",74,64,68,62
"09/20/2020","09/17/2020","Actual","LGA",77,67,68,61
"09/20/2020","09/17/2020","Actual","MSS",65,41,56,39
"09/20/2020","09/17/2020","Actual","MSV",70,44,62,44
"09/20/2020","09/17/2020","Actual","NYC",74,64,67,60
"09/20/2020","09/17/2020","Actual","PLB",62,50,55,45
"09/20/2020","09/17/2020","Actual","POU",75,48,63,47
"09/20/2020","09/17/2020","Actual","ROC",66,53,57,51
"09/20/2020","09/17/2020","Actual","SLK",58,39,53,38
"09/20/2020","09/17/2020","Actual","SWF",73,52,65,52
"09/20/2020","09/17/2020","Actual","SYR",64,56,59,51
"09/20/2020","09/17/2020","Actual","UCA",61,52,59,50
"09/20/2020","09/18/2020","Actual","ALB",62,42,53,38
"09/20/2020","09/18/2020","Actual","ART",60,35,46,33
"09/20/2020","09/18/2020","Actual","BGM",59,43,54,37
"09/20/2020","09/18/2020","Actual","BUF",60,48,51,42
"09/20/2020","09/18/2020","Actual","ELM",63,41,55,38
"09/20/2020","09/18/2020","Actual","ELZ",56,41,50,36
"09/20/2020","09/18/2020","Actual","FOK",68,59,65,50
"09/20/2020","09/18/2020","Actual","FRG",70,60,66,47
"09/20/2020","09/18/2020","Actual","GFL",61,41,52,38
"09/20/2020","09/18/2020","Actual","HPN",67,54,61,44
"09/20/2020","09/18/2020","Actual","IAG",60,46,49,40
"09/20/2020","09/18/2020","Actual","ISP",68,59,67,47
"09/20/2020","09/18/2020","Actual","ITH",60,41,50,38
"09/20/2020","09/18/2020","Actual","JFK",72,60,68,48
"09/20/2020","09/18/2020","Actual","LGA",72,61,68,49
"09/20/2020","09/18/2020","Actual","MSS",59,31,47,31
"09/20/2020","09/18/2020","Actual","MSV",65,44,58,38
"09/20/2020","09/18/2020","Actual","NYC",72,60,67,47
"09/20/2020","09/18/2020","Actual","PLB",57,40,45,37
"09/20/2020","09/18/2020","Actual","POU",70,52,56,43
"09/20/2020","09/18/2020","Actual","ROC",58,50,52,43
"09/20/2020","09/18/2020","Actual","SLK",53,25,42,24
"09/20/2020","09/18/2020","Actual","SWF",68,54,58,45
"09/20/2020","09/18/2020","Actual","SYR",62,44,51,40
"09/20/2020","09/18/2020","Actual","UCA",59,40,50,37
"09/20/2020","09/19/2020","Actual","ALB",57,34,45,33
"09/20/2020","09/19/2020","Actual","ART",57,27,44,26
"09/20/2020","09/19/2020","Actual","BGM",56,36,44,32
"09/20/2020","09/19/2020","Actual","BUF",59,39,46,37
"09/20/2020","09/19/2020","Actual","ELM",62,30,47,29
"09/20/2020","09/19/2020","Actual","ELZ",56,30,44,30
