"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"07/12/2020","07/09/2020","Actual","ALB",93,73,75,70
"07/12/2020","07/09/2020","Actual","ART",94,72,76,69
"07/12/2020","07/09/2020","Actual","BGM",88,64,73,63
"07/12/2020","07/09/2020","Actual","BUF",97,73,76,68
"07/12/2020","07/09/2020","Actual","ELM",94,67,75,67
"07/12/2020","07/09/2020","Actual","ELZ",87,63,73,63
"07/12/2020","07/09/2020","Actual","FOK",82,71,76,70
"07/12/2020","07/09/2020","Actual","FRG",86,76,75,73
"07/12/2020","07/09/2020","Actual","GFL",90,65,76,65
"07/12/2020","07/09/2020","Actual","HPN",86,69,74,68
"07/12/2020","07/09/2020","Actual","IAG",94,72,74,70
"07/12/2020","07/09/2020","Actual","ISP",84,74,76,73
"07/12/2020","07/09/2020","Actual","ITH",93,65,76,65
"07/12/2020","07/09/2020","Actual","JFK",85,73,76,72
"07/12/2020","07/09/2020","Actual","LGA",90,78,75,70
"07/12/2020","07/09/2020","Actual","MSS",96,67,75,66
"07/12/2020","07/09/2020","Actual","MSV",85,65,75,65
"07/12/2020","07/09/2020","Actual","NYC",88,75,74,71
"07/12/2020","07/09/2020","Actual","PLB",93,66,77,65
"07/12/2020","07/09/2020","Actual","POU",91,68,77,67
"07/12/2020","07/09/2020","Actual","ROC",95,71,74,68
"07/12/2020","07/09/2020","Actual","SLK",89,57,71,56
"07/12/2020","07/09/2020","Actual","SWF",90,68,78,68
"07/12/2020","07/09/2020","Actual","SYR",96,70,74,67
"07/12/2020","07/09/2020","Actual","UCA",93,65,75,65
"07/12/2020","07/10/2020","Actual","ALB",86,74,74,69
"07/12/2020","07/10/2020","Actual","ART",94,72,75,67
"07/12/2020","07/10/2020","Actual","BGM",80,68,70,67
"07/12/2020","07/10/2020","Actual","BUF",95,76,74,71
"07/12/2020","07/10/2020","Actual","ELM",89,68,74,67
"07/12/2020","07/10/2020","Actual","ELZ",83,67,72,66
"07/12/2020","07/10/2020","Actual","FOK",75,73,74,71
"07/12/2020","07/10/2020","Actual","FRG",80,75,75,72
"07/12/2020","07/10/2020","Actual","GFL",87,64,72,63
"07/12/2020","07/10/2020","Actual","HPN",75,71,72,70
"07/12/2020","07/10/2020","Actual","IAG",92,72,76,69
"07/12/2020","07/10/2020","Actual","ISP",79,73,75,72
"07/12/2020","07/10/2020","Actual","ITH",89,69,74,69
"07/12/2020","07/10/2020","Actual","JFK",79,73,75,72
"07/12/2020","07/10/2020","Actual","LGA",79,74,75,71
"07/12/2020","07/10/2020","Actual","MSS",97,67,76,66
"07/12/2020","07/10/2020","Actual","MSV",72,65,71,64
"07/12/2020","07/10/2020","Actual","NYC",77,73,73,72
"07/12/2020","07/10/2020","Actual","PLB",96,70,77,67
"07/12/2020","07/10/2020","Actual","POU",82,70,74,68
"07/12/2020","07/10/2020","Actual","ROC",92,73,73,69
"07/12/2020","07/10/2020","Actual","SLK",88,57,70,56
"07/12/2020","07/10/2020","Actual","SWF",79,72,76,71
"07/12/2020","07/10/2020","Actual","SYR",94,74,75,70
"07/12/2020","07/10/2020","Actual","UCA",87,70,74,69
"07/12/2020","07/11/2020","Actual","ALB",89,74,76,70
"07/12/2020","07/11/2020","Actual","ART",84,72,74,71
"07/12/2020","07/11/2020","Actual","BGM",80,66,71,64
"07/12/2020","07/11/2020","Actual","BUF",82,71,71,67
"07/12/2020","07/11/2020","Actual","ELM",86,70,73,68
"07/12/2020","07/11/2020","Actual","ELZ",74,65,69,64
"07/12/2020","07/11/2020","Actual","FOK",76,71,73,70
"07/12/2020","07/11/2020","Actual","FRG",82,75,76,72
"07/12/2020","07/11/2020","Actual","GFL",85,71,75,70
"07/12/2020","07/11/2020","Actual","HPN",82,71,75,70
"07/12/2020","07/11/2020","Actual","IAG",77,70,72,66
"07/12/2020","07/11/2020","Actual","ISP",78,73,75,72
"07/12/2020","07/11/2020","Actual","ITH",83,68,74,68
"07/12/2020","07/11/2020","Actual","JFK",80,74,76,71
"07/12/2020","07/11/2020","Actual","LGA",86,75,76,71
"07/12/2020","07/11/2020","Actual","MSS",83,72,75,69
"07/12/2020","07/11/2020","Actual","MSV",83,69,75,67
"07/12/2020","07/11/2020","Actual","NYC",82,72,78,71
"07/12/2020","07/11/2020","Actual","PLB",86,73,77,71
"07/12/2020","07/11/2020","Actual","POU",87,73,77,71
"07/12/2020","07/11/2020","Actual","ROC",84,70,72,68
"07/12/2020","07/11/2020","Actual","SLK",80,66,72,65
"07/12/2020","07/11/2020","Actual","SWF",84,72,77,72
"07/12/2020","07/11/2020","Actual","SYR",87,72,75,68
"07/12/2020","07/11/2020","Actual","UCA",85,70,75,68
"07/12/2020","07/12/2020","Forecast","ALB",85,74,71,67
"07/12/2020","07/12/2020","Forecast","ART",79,67,70,66
"07/12/2020","07/12/2020","Forecast","BGM",78,64,67,62
"07/12/2020","07/12/2020","Forecast","BUF",79,69,68,63
"07/12/2020","07/12/2020","Forecast","ELM",85,66,69,63
"07/12/2020","07/12/2020","Forecast","ELZ",75,60,65,59
"07/12/2020","07/12/2020","Forecast","FOK",83,72,72,69
"07/12/2020","07/12/2020","Forecast","FRG",88,75,73,67
"07/12/2020","07/12/2020","Forecast","GFL",82,68,71,65
"07/12/2020","07/12/2020","Forecast","HPN",85,69,71,65
"07/12/2020","07/12/2020","Forecast","IAG",79,65,68,62
"07/12/2020","07/12/2020","Forecast","ISP",86,72,74,68
"07/12/2020","07/12/2020","Forecast","ITH",81,66,68,64
"07/12/2020","07/12/2020","Forecast","JFK",87,74,73,68
"07/12/2020","07/12/2020","Forecast","LGA",90,76,72,67
"07/12/2020","07/12/2020","Forecast","MSS",81,67,70,65
"07/12/2020","07/12/2020","Forecast","MSV",81,67,68,63
"07/12/2020","07/12/2020","Forecast","NYC",87,72,71,67
"07/12/2020","07/12/2020","Forecast","PLB",79,69,71,66
"07/12/2020","07/12/2020","Forecast","POU",87,70,71,67
"07/12/2020","07/12/2020","Forecast","ROC",80,66,69,64
"07/12/2020","07/12/2020","Forecast","SLK",74,61,67,61
"07/12/2020","07/12/2020","Forecast","SWF",86,69,72,66
"07/12/2020","07/12/2020","Forecast","SYR",82,70,71,67
