"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"07/05/2020","07/02/2020","Actual","ALB",93,64,73,61
"07/05/2020","07/02/2020","Actual","ART",87,65,72,62
"07/05/2020","07/02/2020","Actual","BGM",85,61,69,60
"07/05/2020","07/02/2020","Actual","BUF",85,69,72,66
"07/05/2020","07/02/2020","Actual","ELM",93,60,70,59
"07/05/2020","07/02/2020","Actual","ELZ",84,57,68,56
"07/05/2020","07/02/2020","Actual","FOK",84,60,72,60
"07/05/2020","07/02/2020","Actual","FRG",90,67,73,64
"07/05/2020","07/02/2020","Actual","GFL",86,59,75,58
"07/05/2020","07/02/2020","Actual","HPN",90,64,71,63
"07/05/2020","07/02/2020","Actual","IAG",90,67,73,62
"07/05/2020","07/02/2020","Actual","ISP",86,64,72,63
"07/05/2020","07/02/2020","Actual","ITH",88,59,72,59
"07/05/2020","07/02/2020","Actual","JFK",88,65,73,64
"07/05/2020","07/02/2020","Actual","LGA",94,70,72,64
"07/05/2020","07/02/2020","Actual","MSS",87,65,74,63
"07/05/2020","07/02/2020","Actual","MSV",87,61,71,60
"07/05/2020","07/02/2020","Actual","NYC",91,69,70,64
"07/05/2020","07/02/2020","Actual","PLB",88,66,75,63
"07/05/2020","07/02/2020","Actual","POU",93,61,72,60
"07/05/2020","07/02/2020","Actual","ROC",92,64,72,62
"07/05/2020","07/02/2020","Actual","SLK",84,55,68,54
"07/05/2020","07/02/2020","Actual","SWF",90,63,75,63
"07/05/2020","07/02/2020","Actual","SYR",92,65,72,62
"07/05/2020","07/02/2020","Actual","UCA",87,60,74,59
"07/05/2020","07/03/2020","Actual","ALB",81,70,73,67
"07/05/2020","07/03/2020","Actual","ART",88,68,73,67
"07/05/2020","07/03/2020","Actual","BGM",81,70,72,62
"07/05/2020","07/03/2020","Actual","BUF",89,73,73,68
"07/05/2020","07/03/2020","Actual","ELM",88,70,74,66
"07/05/2020","07/03/2020","Actual","ELZ",84,63,72,60
"07/05/2020","07/03/2020","Actual","FOK",86,67,74,64
"07/05/2020","07/03/2020","Actual","FRG",92,72,74,68
"07/05/2020","07/03/2020","Actual","GFL",84,67,73,66
"07/05/2020","07/03/2020","Actual","HPN",86,69,73,66
"07/05/2020","07/03/2020","Actual","IAG",87,66,72,62
"07/05/2020","07/03/2020","Actual","ISP",88,69,74,68
"07/05/2020","07/03/2020","Actual","ITH",84,67,74,64
"07/05/2020","07/03/2020","Actual","JFK",89,72,73,69
"07/05/2020","07/03/2020","Actual","LGA",92,73,74,68
"07/05/2020","07/03/2020","Actual","MSS",86,66,69,63
"07/05/2020","07/03/2020","Actual","MSV",85,67,72,63
"07/05/2020","07/03/2020","Actual","NYC",90,72,74,68
"07/05/2020","07/03/2020","Actual","PLB",86,70,71,64
"07/05/2020","07/03/2020","Actual","POU",86,68,75,67
"07/05/2020","07/03/2020","Actual","ROC",87,69,71,64
"07/05/2020","07/03/2020","Actual","SLK",80,57,67,55
"07/05/2020","07/03/2020","Actual","SWF",82,70,75,67
"07/05/2020","07/03/2020","Actual","SYR",85,73,72,66
"07/05/2020","07/03/2020","Actual","UCA",81,67,74,65
"07/05/2020","07/04/2020","Actual","ALB",89,66,71,64
"07/05/2020","07/04/2020","Actual","ART",89,63,69,60
"07/05/2020","07/04/2020","Actual","BGM",84,65,69,60
"07/05/2020","07/04/2020","Actual","BUF",88,72,71,60
"07/05/2020","07/04/2020","Actual","ELM",88,62,71,62
"07/05/2020","07/04/2020","Actual","ELZ",82,62,69,62
"07/05/2020","07/04/2020","Actual","FOK",80,65,70,63
"07/05/2020","07/04/2020","Actual","FRG",84,68,71,65
"07/05/2020","07/04/2020","Actual","GFL",87,63,70,62
"07/05/2020","07/04/2020","Actual","HPN",82,65,69,64
"07/05/2020","07/04/2020","Actual","IAG",85,68,68,61
"07/05/2020","07/04/2020","Actual","ISP",83,67,70,65
"07/05/2020","07/04/2020","Actual","ITH",86,63,72,59
"07/05/2020","07/04/2020","Actual","JFK",82,68,71,65
"07/05/2020","07/04/2020","Actual","LGA",86,70,71,65
"07/05/2020","07/04/2020","Actual","MSS",87,56,64,55
"07/05/2020","07/04/2020","Actual","MSV",84,66,69,66
"07/05/2020","07/04/2020","Actual","NYC",87,68,71,66
"07/05/2020","07/04/2020","Actual","PLB",88,61,65,58
"07/05/2020","07/04/2020","Actual","POU",90,68,71,64
"07/05/2020","07/04/2020","Actual","ROC",84,67,70,60
"07/05/2020","07/04/2020","Actual","SLK",81,47,62,46
"07/05/2020","07/04/2020","Actual","SWF",88,68,72,67
"07/05/2020","07/04/2020","Actual","SYR",89,68,71,60
"07/05/2020","07/04/2020","Actual","UCA",85,60,71,59
"07/05/2020","07/05/2020","Forecast","ALB",89,66,69,60
"07/05/2020","07/05/2020","Forecast","ART",83,54,68,53
"07/05/2020","07/05/2020","Forecast","BGM",84,60,67,55
"07/05/2020","07/05/2020","Forecast","BUF",87,65,67,61
"07/05/2020","07/05/2020","Forecast","ELM",91,54,69,53
"07/05/2020","07/05/2020","Forecast","ELZ",85,57,67,56
"07/05/2020","07/05/2020","Forecast","FOK",82,65,72,64
"07/05/2020","07/05/2020","Forecast","FRG",88,72,73,67
"07/05/2020","07/05/2020","Forecast","GFL",86,61,69,58
"07/05/2020","07/05/2020","Forecast","HPN",88,67,70,66
"07/05/2020","07/05/2020","Forecast","IAG",89,62,69,58
"07/05/2020","07/05/2020","Forecast","ISP",85,69,72,68
"07/05/2020","07/05/2020","Forecast","ITH",88,59,69,57
"07/05/2020","07/05/2020","Forecast","JFK",86,71,72,68
"07/05/2020","07/05/2020","Forecast","LGA",92,74,72,69
"07/05/2020","07/05/2020","Forecast","MSS",83,56,68,53
"07/05/2020","07/05/2020","Forecast","MSV",86,62,68,58
"07/05/2020","07/05/2020","Forecast","NYC",90,72,71,68
"07/05/2020","07/05/2020","Forecast","PLB",82,60,67,54
"07/05/2020","07/05/2020","Forecast","POU",91,66,71,64
"07/05/2020","07/05/2020","Forecast","ROC",88,61,68,57
"07/05/2020","07/05/2020","Forecast","SLK",78,50,64,48
"07/05/2020","07/05/2020","Forecast","SWF",90,67,71,65
"07/05/2020","07/05/2020","Forecast","SYR",88,64,68,58
"07/05/2020","07/05/2020","Forecast","UCA",86,56,68,54
"07/05/2020","07/06/2020","Forecast","ALB",86,67,68,62
"07/05/2020","07/06/2020","Forecast","ART",87,62,69,61
"07/05/2020","07/06/2020","Forecast","BGM",85,63,70,59
"07/05/2020","07/06/2020","Forecast","BUF",90,68,71,62
"07/05/2020","07/06/2020","Forecast","ELM",91,61,71,60
"07/05/2020","07/06/2020","Forecast","ELZ",85,63,69,59
"07/05/2020","07/06/2020","Forecast","FOK",84,68,72,68
"07/05/2020","07/06/2020","Forecast","FRG",90,74,73,69
"07/05/2020","07/06/2020","Forecast","GFL",82,62,67,60
"07/05/2020","07/06/2020","Forecast","HPN",89,70,71,66
"07/05/2020","07/06/2020","Forecast","IAG",90,68,71,63
"07/05/2020","07/06/2020","Forecast","ISP",88,72,72,69
"07/05/2020","07/06/2020","Forecast","ITH",88,63,71,59
"07/05/2020","07/06/2020","Forecast","JFK",88,74,73,69
"07/05/2020","07/06/2020","Forecast","LGA",93,78,73,68
"07/05/2020","07/06/2020","Forecast","MSS",83,57,65,57
"07/05/2020","07/06/2020","Forecast","MSV",86,62,70,59
