"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/19/2019 00:00",1462,1811,752,1208,1156,2746,765,340,7327,496,1864,19927
"07/19/2019 01:00",1391,1719,702,1133,1085,2552,720,316,6888,478,1774,18758
"07/19/2019 02:00",1345,1659,668,1086,1038,2411,689,302,6602,477,1715,17992
"07/19/2019 03:00",1319,1631,643,1058,1009,2334,673,292,6430,475,1680,17544
"07/19/2019 04:00",1320,1637,636,1061,999,2322,678,287,6395,471,1681,17487
"07/19/2019 05:00",1357,1697,659,1107,1019,2374,710,295,6564,471,1734,17987
"07/19/2019 06:00",1438,1821,709,1183,1066,2499,770,315,7065,486,1814,19166
"07/19/2019 07:00",1559,1994,789,1312,1160,2768,852,346,7728,519,1949,20976
"07/19/2019 08:00",1643,2142,865,1442,1258,3128,926,382,8358,538,2093,22775
"07/19/2019 09:00",1730,2275,920,1551,1346,3378,982,409,8801,551,2227,24170
"07/19/2019 10:00",1812,2401,972,1651,1443,3617,1032,436,9147,565,2339,25415
"07/19/2019 11:00",1881,2499,1017,1734,1538,3833,1062,459,9425,575,2412,26435
"07/19/2019 12:00",1934,2548,1057,1780,1623,4021,1075,482,9609,577,2445,27151
"07/19/2019 13:00",2000,2607,1099,1829,1715,4184,1098,509,9790,580,2504,27915
"07/19/2019 14:00",2048,2634,1134,1845,1793,4332,1110,531,9943,582,2528,28480
"07/19/2019 15:00",2100,2655,1179,1851,1861,4478,1113,551,10102,587,2528,29005
"07/19/2019 16:00",2144,2670,1212,1867,1923,4605,1128,569,10218,583,2535,29454
"07/19/2019 17:00",2164,2649,1222,1864,1947,4636,1144,578,10218,582,2507,29511
"07/19/2019 18:00",2145,2606,1187,1822,1923,4534,1146,566,9916,587,2431,28863
"07/19/2019 19:00",2124,2558,1162,1766,1890,4337,1133,553,9638,578,2385,28124
"07/19/2019 20:00",2097,2498,1140,1705,1839,4165,1119,535,9423,571,2333,27425
"07/19/2019 21:00",2043,2445,1111,1666,1770,4018,1087,517,9345,568,2319,26889
"07/19/2019 22:00",1907,2297,1042,1560,1634,3740,1002,481,9045,548,2220,25476
"07/19/2019 23:00",1763,2123,963,1430,1491,3431,911,439,8575,532,2068,23726
"07/20/2019 00:00",1627,2030,894,1339,1381,3217,838,396,8018,511,1942,22193
"07/20/2019 01:00",1546,1914,838,1259,1285,3012,784,366,7595,482,1846,20927
"07/20/2019 02:00",1488,1835,795,1200,1219,2867,740,348,7293,473,1775,20033
"07/20/2019 03:00",1454,1783,765,1159,1176,2773,716,333,7076,475,1729,19439
"07/20/2019 04:00",1434,1755,745,1133,1149,2721,704,321,6933,475,1701,19071
"07/20/2019 05:00",1430,1767,742,1135,1146,2698,714,318,6878,474,1702,19004
"07/20/2019 06:00",1461,1807,745,1151,1161,2733,737,325,6998,480,1704,19302
"07/20/2019 07:00",1554,1925,800,1235,1238,2974,791,351,7417,502,1779,20566
"07/20/2019 08:00",1671,2114,900,1372,1355,3367,887,398,7990,524,1936,22514
"07/20/2019 09:00",1784,2284,993,1500,1486,3747,959,444,8525,554,2095,24371
"07/20/2019 10:00",1871,2433,1077,1605,1632,4120,1011,489,9014,575,2228,26055
"07/20/2019 11:00",1939,2549,1142,1683,1751,4435,1043,523,9360,579,2315,27319
"07/20/2019 12:00",1980,2606,1193,1737,1849,4627,1061,552,9595,580,2363,28143
"07/20/2019 13:00",2023,2640,1229,1768,1919,4729,1072,573,9715,576,2403,28647
"07/20/2019 14:00",2060,2657,1253,1783,1964,4795,1078,586,9820,574,2425,28995
"07/20/2019 15:00",2111,2686,1276,1797,2001,4876,1085,595,9912,580,2433,29352
"07/20/2019 16:00",2164,2709,1293,1820,2041,4957,1103,602,9968,580,2449,29686
"07/20/2019 17:00",2204,2715,1305,1820,2058,4997,1116,602,9978,583,2444,29822
"07/20/2019 18:00",2215,2702,1300,1795,2047,4946,1106,596,9910,588,2381,29586
"07/20/2019 19:00",2204,2664,1278,1758,2004,4825,1093,582,9809,586,2354,29157
"07/20/2019 20:00",2162,2620,1263,1716,1945,4697,1083,570,9738,578,2308,28680
"07/20/2019 21:00",2108,2545,1239,1676,1874,4573,1053,555,9741,575,2283,28222
"07/20/2019 22:00",1986,2384,1171,1583,1730,4283,991,521,9491,556,2187,26883
"07/20/2019 23:00",1845,2195,1087,1465,1589,3945,909,477,9082,532,2057,25183
"07/21/2019 00:00",1718,2057,997,1364,1472,3745,832,431,8585,505,1929,23635
"07/21/2019 01:00",1636,1945,937,1278,1365,3532,773,401,8207,488,1833,22395
"07/21/2019 02:00",1575,1863,890,1213,1286,3367,735,380,7923,483,1763,21478
"07/21/2019 03:00",1535,1803,855,1166,1234,3255,710,362,7715,477,1713,20825
"07/21/2019 04:00",1510,1763,832,1133,1199,3186,695,349,7569,474,1681,20391
"07/21/2019 05:00",1494,1746,821,1119,1186,3133,694,343,7472,476,1663,20147
"07/21/2019 06:00",1507,1755,812,1109,1193,3119,701,345,7464,484,1643,20132
"07/21/2019 07:00",1578,1836,853,1161,1264,3290,745,362,7727,490,1680,20986
"07/21/2019 08:00",1689,1985,932,1245,1395,3487,829,401,8128,507,1782,22380
"07/21/2019 09:00",1802,2131,1020,1332,1543,3831,909,447,8615,525,1888,24043
"07/21/2019 10:00",1896,2251,1105,1406,1709,4194,965,496,9081,539,1976,25618
"07/21/2019 11:00",1972,2334,1179,1465,1838,4503,993,535,9417,545,2037,26818
"07/21/2019 12:00",2010,2387,1236,1511,1938,4692,1019,567,9615,544,2078,27597
"07/21/2019 13:00",2038,2402,1275,1529,1997,4802,1024,589,9748,547,2114,28065
"07/21/2019 14:00",2057,2402,1298,1547,2029,4880,1029,601,9850,547,2139,28379
"07/21/2019 15:00",2092,2417,1313,1564,2046,4972,1023,606,9947,551,2148,28679
"07/21/2019 16:00",2135,2441,1327,1582,2072,5059,1035,612,10014,561,2170,29008
"07/21/2019 17:00",2167,2461,1339,1577,2086,5121,1042,614,10032,565,2181,29185
"07/21/2019 18:00",2158,2446,1330,1548,2050,5101,1014,606,9987,561,2134,28935
"07/21/2019 19:00",2127,2400,1302,1512,1989,4978,989,593,9885,559,2095,28429
"07/21/2019 20:00",2072,2335,1283,1462,1924,4837,971,578,9854,551,2047,27914
"07/21/2019 21:00",2005,2268,1252,1437,1836,4699,938,555,9867,549,2039,27445
"07/21/2019 22:00",1867,2114,1164,1351,1669,4364,869,510,9598,525,1950,25981
"07/21/2019 23:00",1720,1945,1066,1244,1510,3978,794,461,9158,490,1833,24199
"07/22/2019 00:00",1605,1819,971,1134,1402,3607,749,427,8782,477,1744,22717
"07/22/2019 01:00",1523,1730,905,1065,1296,3351,704,393,8365,472,1665,21469
"07/22/2019 02:00",1473,1670,859,1020,1223,3175,677,371,8045,470,1612,20595
"07/22/2019 03:00",1442,1635,828,994,1174,3067,660,356,7850,462,1578,20046
"07/22/2019 04:00",1442,1642,819,996,1152,3030,662,351,7791,462,1576,19923
"07/22/2019 05:00",1474,1700,844,1040,1172,3065,693,360,7934,466,1619,20367
"07/22/2019 06:00",1543,1802,893,1105,1229,3180,744,383,8332,481,1680,21372
"07/22/2019 07:00",1638,1930,969,1200,1335,3420,815,414,8941,503,1785,22950
"07/22/2019 08:00",1687,2016,1019,1265,1400,3573,870,441,9443,519,1872,24105
"07/22/2019 09:00",1723,2096,1060,1323,1481,3808,914,464,9855,531,1957,25212
"07/22/2019 10:00",1763,2175,1098,1382,1561,4039,952,486,10100,537,2035,26128
"07/22/2019 11:00",1765,2208,1119,1427,1634,4238,964,501,10142,543,2078,26619
"07/22/2019 12:00",1764,2233,1139,1454,1689,4358,972,518,10198,548,2102,26975
"07/22/2019 13:00",1770,2273,1161,1481,1740,4431,984,533,10237,550,2136,27296
