"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/16/2019 00:00",1354,1594,743,1060,1057,2728,645,322,6891,479,1668,18541
"07/16/2019 01:00",1289,1517,690,996,982,2509,605,292,6495,469,1579,17423
"07/16/2019 02:00",1250,1463,653,955,937,2372,581,275,6245,464,1526,16721
"07/16/2019 03:00",1230,1438,629,933,912,2289,570,262,6098,455,1495,16311
"07/16/2019 04:00",1236,1457,620,940,903,2267,577,257,6067,457,1500,16281
"07/16/2019 05:00",1271,1519,638,985,921,2300,611,263,6210,463,1554,16735
"07/16/2019 06:00",1344,1630,690,1059,967,2424,670,283,6656,480,1637,17840
"07/16/2019 07:00",1444,1769,767,1175,1057,2702,743,315,7295,501,1774,19542
"07/16/2019 08:00",1498,1881,828,1283,1134,2973,799,352,7840,513,1932,21033
"07/16/2019 09:00",1542,1973,871,1374,1196,3248,838,376,8267,525,2044,22254
"07/16/2019 10:00",1593,2073,917,1465,1267,3515,871,401,8580,533,2167,23382
"07/16/2019 11:00",1641,2175,958,1553,1350,3754,894,421,8783,539,2262,24330
"07/16/2019 12:00",1680,2250,998,1628,1427,3948,914,443,8952,541,2326,25107
"07/16/2019 13:00",1738,2331,1037,1701,1509,4119,941,468,9116,548,2396,25904
"07/16/2019 14:00",1786,2397,1070,1744,1582,4258,957,487,9256,555,2438,26530
"07/16/2019 15:00",1845,2442,1105,1776,1654,4359,972,506,9387,560,2457,27063
"07/16/2019 16:00",1918,2481,1145,1802,1727,4451,993,526,9512,563,2468,27586
"07/16/2019 17:00",1974,2485,1162,1805,1767,4477,1009,537,9537,565,2444,27762
"07/16/2019 18:00",1990,2446,1137,1774,1758,4390,1003,528,9258,563,2404,27251
"07/16/2019 19:00",1970,2382,1113,1708,1714,4193,983,515,9011,556,2326,26471
"07/16/2019 20:00",1940,2326,1102,1646,1675,4065,973,502,8868,555,2266,25918
"07/16/2019 21:00",1887,2263,1078,1607,1615,3948,951,483,8813,552,2253,25450
"07/16/2019 22:00",1746,2097,999,1486,1470,3633,872,444,8501,526,2135,23909
"07/16/2019 23:00",1600,1916,907,1347,1320,3259,791,399,7998,499,1957,21993
"07/17/2019 00:00",1490,1780,816,1225,1200,2930,733,352,7469,479,1784,20258
"07/17/2019 01:00",1416,1688,762,1146,1117,2722,688,321,7063,475,1691,19089
"07/17/2019 02:00",1369,1621,727,1091,1066,2590,658,304,6802,469,1634,18331
"07/17/2019 03:00",1343,1582,704,1060,1034,2513,643,293,6657,462,1598,17889
"07/17/2019 04:00",1348,1586,698,1061,1024,2502,649,290,6634,465,1600,17857
"07/17/2019 05:00",1390,1650,724,1108,1044,2553,686,301,6815,469,1653,18393
"07/17/2019 06:00",1489,1777,786,1188,1100,2695,753,329,7310,492,1741,19660
"07/17/2019 07:00",1625,1934,873,1306,1207,2995,837,367,7973,519,1866,21502
"07/17/2019 08:00",1701,2052,935,1390,1293,3297,904,404,8520,532,1993,23021
"07/17/2019 09:00",1780,2149,991,1467,1380,3594,950,433,8963,540,2086,24333
"07/17/2019 10:00",1860,2236,1048,1531,1468,3877,986,464,9293,546,2177,25486
"07/17/2019 11:00",1921,2298,1093,1579,1546,4130,1006,485,9531,552,2230,26371
"07/17/2019 12:00",1956,2335,1124,1609,1602,4318,1015,505,9688,556,2258,26966
"07/17/2019 13:00",1993,2385,1151,1640,1659,4466,1031,523,9822,561,2310,27541
"07/17/2019 14:00",2004,2412,1167,1655,1712,4573,1035,534,9932,563,2332,27919
"07/17/2019 15:00",2022,2427,1188,1665,1756,4648,1031,543,10035,563,2339,28217
"07/17/2019 16:00",2048,2435,1203,1671,1792,4710,1038,550,10095,567,2349,28458
"07/17/2019 17:00",2071,2427,1202,1666,1807,4702,1041,553,10072,566,2326,28433
"07/17/2019 18:00",2070,2404,1182,1646,1792,4601,1033,551,9781,564,2289,27913
"07/17/2019 19:00",2045,2363,1162,1600,1765,4426,1017,541,9530,560,2227,27236
"07/17/2019 20:00",2020,2319,1147,1554,1727,4298,1009,529,9369,553,2173,26698
"07/17/2019 21:00",1964,2273,1118,1535,1669,4152,986,511,9266,546,2177,26197
"07/17/2019 22:00",1818,2116,1037,1429,1531,3807,903,469,8912,524,2072,24618
"07/17/2019 23:00",1663,1943,942,1301,1382,3418,814,420,8380,496,1917,22676
"07/18/2019 00:00",1522,1821,854,1199,1241,3088,744,370,7811,479,1801,20930
"07/18/2019 01:00",1439,1734,800,1124,1155,2877,697,342,7389,466,1708,19731
"07/18/2019 02:00",1386,1672,763,1075,1103,2736,665,324,7111,463,1644,18942
"07/18/2019 03:00",1359,1640,738,1048,1071,2658,649,312,6951,459,1605,18490
"07/18/2019 04:00",1359,1647,732,1047,1059,2646,654,307,6927,459,1604,18441
"07/18/2019 05:00",1401,1715,757,1090,1080,2707,691,317,7121,464,1653,18996
"07/18/2019 06:00",1496,1842,811,1167,1137,2841,755,344,7613,483,1729,20218
"07/18/2019 07:00",1624,2004,893,1284,1243,3110,840,377,8240,511,1855,21981
"07/18/2019 08:00",1712,2137,950,1401,1335,3391,918,411,8756,526,2015,23552
"07/18/2019 09:00",1775,2233,998,1483,1409,3650,967,433,9147,536,2125,24756
"07/18/2019 10:00",1835,2327,1043,1561,1484,3899,1006,458,9429,546,2219,25807
"07/18/2019 11:00",1888,2417,1073,1622,1550,4107,1027,473,9621,550,2296,26624
"07/18/2019 12:00",1928,2464,1097,1659,1592,4271,1041,489,9745,555,2340,27181
"07/18/2019 13:00",1978,2518,1122,1703,1633,4399,1060,507,9855,558,2405,27738
"07/18/2019 14:00",2006,2546,1141,1723,1673,4488,1063,522,9937,559,2435,28093
"07/18/2019 15:00",2040,2567,1162,1749,1704,4559,1067,532,10021,565,2450,28416
"07/18/2019 16:00",2073,2595,1176,1779,1740,4606,1079,536,10067,570,2470,28691
"07/18/2019 17:00",2102,2604,1174,1798,1756,4582,1086,538,10018,570,2469,28697
"07/18/2019 18:00",2101,2588,1154,1777,1744,4479,1077,537,9715,571,2419,28162
"07/18/2019 19:00",2069,2534,1132,1735,1721,4296,1058,526,9467,566,2375,27479
"07/18/2019 20:00",2039,2480,1107,1688,1693,4157,1048,513,9276,561,2319,26881
"07/18/2019 21:00",1984,2423,1080,1655,1645,4003,1026,495,9146,556,2312,26325
"07/18/2019 22:00",1836,2245,1006,1541,1515,3681,939,453,8795,533,2207,24751
"07/18/2019 23:00",1677,2046,919,1401,1375,3324,850,408,8286,506,2057,22849
"07/19/2019 00:00",1562,1894,852,1286,1262,3065,780,374,7754,488,1921,21238
"07/19/2019 01:00",1480,1795,799,1206,1175,2865,728,347,7331,470,1826,20022
"07/19/2019 02:00",1427,1731,762,1156,1119,2723,693,331,7063,467,1763,19235
"07/19/2019 03:00",1396,1700,736,1124,1083,2641,676,320,6899,467,1724,18766
"07/19/2019 04:00",1394,1702,727,1123,1067,2622,680,314,6866,464,1723,18682
"07/19/2019 05:00",1427,1761,746,1164,1083,2663,713,321,7024,465,1774,19141
"07/19/2019 06:00",1512,1891,795,1240,1130,2789,774,341,7501,482,1851,20306
"07/19/2019 07:00",1646,2070,878,1371,1237,3087,860,373,8159,514,1985,22180
"07/19/2019 08:00",1748,2229,953,1502,1353,3457,949,410,8773,533,2139,24046
"07/19/2019 09:00",1838,2367,1019,1604,1459,3758,1010,442,9244,545,2264,25550
"07/19/2019 10:00",1921,2495,1080,1693,1574,4055,1060,475,9614,559,2363,26889
"07/19/2019 11:00",1985,2590,1130,1768,1676,4313,1090,502,9890,569,2430,27943
"07/19/2019 12:00",2034,2628,1171,1803,1751,4499,1103,526,10067,572,2465,28619
"07/19/2019 13:00",2096,2672,1211,1841,1821,4652,1125,552,10232,576,2526,29304
"07/19/2019 14:00",2139,2689,1239,1853,1874,4778,1137,570,10357,576,2562,29774
"07/19/2019 15:00",2188,2707,1278,1862,1922,4905,1139,585,10492,578,2569,30225
"07/19/2019 16:00",2228,2722,1302,1887,1967,5005,1153,599,10595,572,2585,30615
"07/19/2019 17:00",2246,2704,1310,1890,1987,5030,1164,605,10580,570,2564,30650
"07/19/2019 18:00",2227,2666,1276,1853,1958,4932,1155,596,10262,571,2482,29978
"07/19/2019 19:00",2203,2622,1242,1807,1926,4744,1139,579,10001,563,2437,29263
"07/19/2019 20:00",2164,2556,1208,1741,1878,4556,1122,558,9764,555,2377,28479
"07/19/2019 21:00",2103,2497,1174,1697,1808,4386,1084,537,9636,553,2358,27833
"07/19/2019 22:00",1954,2338,1100,1593,1669,4074,997,498,9296,535,2255,26309
