Load Forecast,Time Stamp
5429,2018-01-09 00:00:00
5190,2018-01-09 01:00:00
5053,2018-01-09 02:00:00
4998,2018-01-09 03:00:00
5035,2018-01-09 04:00:00
5284,2018-01-09 05:00:00
5807,2018-01-09 06:00:00
6324,2018-01-09 07:00:00
6600,2018-01-09 08:00:00
6775,2018-01-09 09:00:00
6821,2018-01-09 10:00:00
6826,2018-01-09 11:00:00
6804,2018-01-09 12:00:00
6799,2018-01-09 13:00:00
6783,2018-01-09 14:00:00
6833,2018-01-09 15:00:00
6958,2018-01-09 16:00:00
7170,2018-01-09 17:00:00
7103,2018-01-09 18:00:00
6963,2018-01-09 19:00:00
6793,2018-01-09 20:00:00
6554,2018-01-09 21:00:00
6208,2018-01-09 22:00:00
5779,2018-01-09 23:00:00
5338,2018-01-10 00:00:00
5109,2018-01-10 01:00:00
4978,2018-01-10 02:00:00
4925,2018-01-10 03:00:00
4973,2018-01-10 04:00:00
5240,2018-01-10 05:00:00
5787,2018-01-10 06:00:00
6332,2018-01-10 07:00:00
6618,2018-01-10 08:00:00
6790,2018-01-10 09:00:00
6847,2018-01-10 10:00:00
6857,2018-01-10 11:00:00
6840,2018-01-10 12:00:00
6824,2018-01-10 13:00:00
6796,2018-01-10 14:00:00
6840,2018-01-10 15:00:00
6963,2018-01-10 16:00:00
7143,2018-01-10 17:00:00
7029,2018-01-10 18:00:00
6855,2018-01-10 19:00:00
6651,2018-01-10 20:00:00
6390,2018-01-10 21:00:00
6027,2018-01-10 22:00:00
5583,2018-01-10 23:00:00
5171,2018-01-11 00:00:00
4930,2018-01-11 01:00:00
4783,2018-01-11 02:00:00
4719,2018-01-11 03:00:00
4749,2018-01-11 04:00:00
5003,2018-01-11 05:00:00
5534,2018-01-11 06:00:00
6071,2018-01-11 07:00:00
6370,2018-01-11 08:00:00
6556,2018-01-11 09:00:00
6628,2018-01-11 10:00:00
6656,2018-01-11 11:00:00
6653,2018-01-11 12:00:00
6652,2018-01-11 13:00:00
6622,2018-01-11 14:00:00
6660,2018-01-11 15:00:00
6764,2018-01-11 16:00:00
6905,2018-01-11 17:00:00
6751,2018-01-11 18:00:00
6567,2018-01-11 19:00:00
6354,2018-01-11 20:00:00
6092,2018-01-11 21:00:00
5738,2018-01-11 22:00:00
5323,2018-01-11 23:00:00
4931,2018-01-12 00:00:00
4695,2018-01-12 01:00:00
4552,2018-01-12 02:00:00
4485,2018-01-12 03:00:00
4517,2018-01-12 04:00:00
4772,2018-01-12 05:00:00
5303,2018-01-12 06:00:00
5840,2018-01-12 07:00:00
6155,2018-01-12 08:00:00
6387,2018-01-12 09:00:00
6466,2018-01-12 10:00:00
6494,2018-01-12 11:00:00
6488,2018-01-12 12:00:00
6472,2018-01-12 13:00:00
6437,2018-01-12 14:00:00
6462,2018-01-12 15:00:00
6539,2018-01-12 16:00:00
6632,2018-01-12 17:00:00
6485,2018-01-12 18:00:00
6293,2018-01-12 19:00:00
6074,2018-01-12 20:00:00
5828,2018-01-12 21:00:00
5539,2018-01-12 22:00:00
5204,2018-01-12 23:00:00
4926,2018-01-13 00:00:00
4693,2018-01-13 01:00:00
4543,2018-01-13 02:00:00
4459,2018-01-13 03:00:00
4448,2018-01-13 04:00:00
4553,2018-01-13 05:00:00
4739,2018-01-13 06:00:00
4949,2018-01-13 07:00:00
5202,2018-01-13 08:00:00
5493,2018-01-13 09:00:00
5674,2018-01-13 10:00:00
5765,2018-01-13 11:00:00
5804,2018-01-13 12:00:00
5794,2018-01-13 13:00:00
5783,2018-01-13 14:00:00
5813,2018-01-13 15:00:00
5899,2018-01-13 16:00:00
6068,2018-01-13 17:00:00
6097,2018-01-13 18:00:00
6021,2018-01-13 19:00:00
5889,2018-01-13 20:00:00
5738,2018-01-13 21:00:00
5542,2018-01-13 22:00:00
5292,2018-01-13 23:00:00
5000,2018-01-14 00:00:00
4795,2018-01-14 01:00:00
4653,2018-01-14 02:00:00
4569,2018-01-14 03:00:00
4556,2018-01-14 04:00:00
4627,2018-01-14 05:00:00
4743,2018-01-14 06:00:00
4849,2018-01-14 07:00:00
5054,2018-01-14 08:00:00
5336,2018-01-14 09:00:00
5544,2018-01-14 10:00:00
5663,2018-01-14 11:00:00
5713,2018-01-14 12:00:00
5731,2018-01-14 13:00:00
5737,2018-01-14 14:00:00
5798,2018-01-14 15:00:00
5914,2018-01-14 16:00:00
6163,2018-01-14 17:00:00
6252,2018-01-14 18:00:00
6230,2018-01-14 19:00:00
6158,2018-01-14 20:00:00
6021,2018-01-14 21:00:00
5789,2018-01-14 22:00:00
5492,2018-01-14 23:00:00
