Load,Time Stamp
1690.6,2019-03-04 00:00:00
1663.2,2019-03-04 01:00:00
1635.9,2019-03-04 02:00:00
1657.5,2019-03-04 03:00:00
1705.6,2019-03-04 04:00:00
1825.4,2019-03-04 05:00:00
2026.1,2019-03-04 06:00:00
2115.8,2019-03-04 07:00:00
2143.8,2019-03-04 08:00:00
2155.4,2019-03-04 09:00:00
2158.3,2019-03-04 10:00:00
2136.3,2019-03-04 11:00:00
2106.9,2019-03-04 12:00:00
2091.4,2019-03-04 13:00:00
2064.4,2019-03-04 14:00:00
2063.1,2019-03-04 15:00:00
2095.6,2019-03-04 16:00:00
2173.0,2019-03-04 17:00:00
2294.5,2019-03-04 18:00:00
2304.5,2019-03-04 19:00:00
2248.7,2019-03-04 20:00:00
2148.5,2019-03-04 21:00:00
2018.6,2019-03-04 22:00:00
1921.6,2019-03-04 23:00:00
