Load,Time Stamp
477.7,2019-05-13 00:00:00
460.7,2019-05-13 01:00:00
449.7,2019-05-13 02:00:00
440.2,2019-05-13 03:00:00
445.2,2019-05-13 04:00:00
484.1,2019-05-13 05:00:00
542.8,2019-05-13 06:00:00
621.3,2019-05-13 07:00:00
647.4,2019-05-13 08:00:00
658.5,2019-05-13 09:00:00
670.1,2019-05-13 10:00:00
678.2,2019-05-13 11:00:00
665.4,2019-05-13 12:00:00
667.4,2019-05-13 13:00:00
669.6,2019-05-13 14:00:00
663.8,2019-05-13 15:00:00
677.4,2019-05-13 16:00:00
690.5,2019-05-13 17:00:00
698.1,2019-05-13 18:00:00
682.4,2019-05-13 19:00:00
675.2,2019-05-13 20:00:00
654.0,2019-05-13 21:00:00
598.1,2019-05-13 22:00:00
548.9,2019-05-13 23:00:00
