Load,Time Stamp
613.4,2019-01-13 00:00:00
585.6,2019-01-13 01:00:00
565.8,2019-01-13 02:00:00
554.5,2019-01-13 03:00:00
556.7,2019-01-13 04:00:00
565.6,2019-01-13 05:00:00
589.3,2019-01-13 06:00:00
612.4,2019-01-13 07:00:00
644.5,2019-01-13 08:00:00
659.0,2019-01-13 09:00:00
666.3,2019-01-13 10:00:00
669.2,2019-01-13 11:00:00
672.1,2019-01-13 12:00:00
672.2,2019-01-13 13:00:00
674.1,2019-01-13 14:00:00
683.9,2019-01-13 15:00:00
719.2,2019-01-13 16:00:00
777.5,2019-01-13 17:00:00
787.2,2019-01-13 18:00:00
778.0,2019-01-13 19:00:00
762.3,2019-01-13 20:00:00
728.2,2019-01-13 21:00:00
679.5,2019-01-13 22:00:00
632.5,2019-01-13 23:00:00
