Load Forecast,Time Stamp
787,2018-08-07 00:00:00
743,2018-08-07 01:00:00
716,2018-08-07 02:00:00
703,2018-08-07 03:00:00
711,2018-08-07 04:00:00
752,2018-08-07 05:00:00
820,2018-08-07 06:00:00
903,2018-08-07 07:00:00
973,2018-08-07 08:00:00
1030,2018-08-07 09:00:00
1076,2018-08-07 10:00:00
1108,2018-08-07 11:00:00
1124,2018-08-07 12:00:00
1136,2018-08-07 13:00:00
1139,2018-08-07 14:00:00
1136,2018-08-07 15:00:00
1137,2018-08-07 16:00:00
1133,2018-08-07 17:00:00
1115,2018-08-07 18:00:00
1085,2018-08-07 19:00:00
1064,2018-08-07 20:00:00
1025,2018-08-07 21:00:00
936,2018-08-07 22:00:00
841,2018-08-07 23:00:00
758,2018-08-08 00:00:00
715,2018-08-08 01:00:00
688,2018-08-08 02:00:00
674,2018-08-08 03:00:00
680,2018-08-08 04:00:00
722,2018-08-08 05:00:00
789,2018-08-08 06:00:00
867,2018-08-08 07:00:00
931,2018-08-08 08:00:00
981,2018-08-08 09:00:00
1022,2018-08-08 10:00:00
1048,2018-08-08 11:00:00
1062,2018-08-08 12:00:00
1075,2018-08-08 13:00:00
1076,2018-08-08 14:00:00
1077,2018-08-08 15:00:00
1077,2018-08-08 16:00:00
1074,2018-08-08 17:00:00
1059,2018-08-08 18:00:00
1031,2018-08-08 19:00:00
1017,2018-08-08 20:00:00
981,2018-08-08 21:00:00
893,2018-08-08 22:00:00
800,2018-08-08 23:00:00
716,2018-08-09 00:00:00
673,2018-08-09 01:00:00
647,2018-08-09 02:00:00
632,2018-08-09 03:00:00
639,2018-08-09 04:00:00
680,2018-08-09 05:00:00
747,2018-08-09 06:00:00
824,2018-08-09 07:00:00
886,2018-08-09 08:00:00
934,2018-08-09 09:00:00
975,2018-08-09 10:00:00
999,2018-08-09 11:00:00
1013,2018-08-09 12:00:00
1030,2018-08-09 13:00:00
1033,2018-08-09 14:00:00
1037,2018-08-09 15:00:00
1040,2018-08-09 16:00:00
1041,2018-08-09 17:00:00
1027,2018-08-09 18:00:00
1002,2018-08-09 19:00:00
996,2018-08-09 20:00:00
964,2018-08-09 21:00:00
877,2018-08-09 22:00:00
785,2018-08-09 23:00:00
703,2018-08-10 00:00:00
660,2018-08-10 01:00:00
633,2018-08-10 02:00:00
619,2018-08-10 03:00:00
626,2018-08-10 04:00:00
665,2018-08-10 05:00:00
726,2018-08-10 06:00:00
800,2018-08-10 07:00:00
863,2018-08-10 08:00:00
909,2018-08-10 09:00:00
948,2018-08-10 10:00:00
972,2018-08-10 11:00:00
983,2018-08-10 12:00:00
996,2018-08-10 13:00:00
998,2018-08-10 14:00:00
998,2018-08-10 15:00:00
994,2018-08-10 16:00:00
985,2018-08-10 17:00:00
965,2018-08-10 18:00:00
934,2018-08-10 19:00:00
927,2018-08-10 20:00:00
905,2018-08-10 21:00:00
832,2018-08-10 22:00:00
748,2018-08-10 23:00:00
682,2018-08-11 00:00:00
639,2018-08-11 01:00:00
612,2018-08-11 02:00:00
596,2018-08-11 03:00:00
592,2018-08-11 04:00:00
599,2018-08-11 05:00:00
605,2018-08-11 06:00:00
660,2018-08-11 07:00:00
747,2018-08-11 08:00:00
816,2018-08-11 09:00:00
861,2018-08-11 10:00:00
887,2018-08-11 11:00:00
903,2018-08-11 12:00:00
915,2018-08-11 13:00:00
922,2018-08-11 14:00:00
933,2018-08-11 15:00:00
939,2018-08-11 16:00:00
938,2018-08-11 17:00:00
919,2018-08-11 18:00:00
890,2018-08-11 19:00:00
882,2018-08-11 20:00:00
862,2018-08-11 21:00:00
802,2018-08-11 22:00:00
733,2018-08-11 23:00:00
669,2018-08-12 00:00:00
628,2018-08-12 01:00:00
602,2018-08-12 02:00:00
586,2018-08-12 03:00:00
580,2018-08-12 04:00:00
582,2018-08-12 05:00:00
581,2018-08-12 06:00:00
632,2018-08-12 07:00:00
721,2018-08-12 08:00:00
795,2018-08-12 09:00:00
844,2018-08-12 10:00:00
875,2018-08-12 11:00:00
895,2018-08-12 12:00:00
908,2018-08-12 13:00:00
915,2018-08-12 14:00:00
927,2018-08-12 15:00:00
939,2018-08-12 16:00:00
946,2018-08-12 17:00:00
933,2018-08-12 18:00:00
909,2018-08-12 19:00:00
900,2018-08-12 20:00:00
869,2018-08-12 21:00:00
799,2018-08-12 22:00:00
731,2018-08-12 23:00:00
