Load Forecast,Time Stamp
1490,2019-07-11 00:00:00
1405,2019-07-11 01:00:00
1352,2019-07-11 02:00:00
1324,2019-07-11 03:00:00
1328,2019-07-11 04:00:00
1370,2019-07-11 05:00:00
1469,2019-07-11 06:00:00
1597,2019-07-11 07:00:00
1675,2019-07-11 08:00:00
1757,2019-07-11 09:00:00
1835,2019-07-11 10:00:00
1896,2019-07-11 11:00:00
1944,2019-07-11 12:00:00
1990,2019-07-11 13:00:00
2011,2019-07-11 14:00:00
2029,2019-07-11 15:00:00
2040,2019-07-11 16:00:00
2056,2019-07-11 17:00:00
2042,2019-07-11 18:00:00
2001,2019-07-11 19:00:00
1966,2019-07-11 20:00:00
1907,2019-07-11 21:00:00
1764,2019-07-11 22:00:00
1615,2019-07-11 23:00:00
1467,2019-07-12 00:00:00
1382,2019-07-12 01:00:00
1331,2019-07-12 02:00:00
1302,2019-07-12 03:00:00
1305,2019-07-12 04:00:00
1344,2019-07-12 05:00:00
1438,2019-07-12 06:00:00
1565,2019-07-12 07:00:00
1650,2019-07-12 08:00:00
1714,2019-07-12 09:00:00
1773,2019-07-12 10:00:00
1816,2019-07-12 11:00:00
1845,2019-07-12 12:00:00
1878,2019-07-12 13:00:00
1905,2019-07-12 14:00:00
1928,2019-07-12 15:00:00
1949,2019-07-12 16:00:00
1964,2019-07-12 17:00:00
1929,2019-07-12 18:00:00
1870,2019-07-12 19:00:00
1820,2019-07-12 20:00:00
1773,2019-07-12 21:00:00
1635,2019-07-12 22:00:00
1487,2019-07-12 23:00:00
1383,2019-07-13 00:00:00
1310,2019-07-13 01:00:00
1256,2019-07-13 02:00:00
1223,2019-07-13 03:00:00
1207,2019-07-13 04:00:00
1200,2019-07-13 05:00:00
1216,2019-07-13 06:00:00
1283,2019-07-13 07:00:00
1362,2019-07-13 08:00:00
1435,2019-07-13 09:00:00
1490,2019-07-13 10:00:00
1531,2019-07-13 11:00:00
1558,2019-07-13 12:00:00
1591,2019-07-13 13:00:00
1633,2019-07-13 14:00:00
1687,2019-07-13 15:00:00
1754,2019-07-13 16:00:00
1810,2019-07-13 17:00:00
1814,2019-07-13 18:00:00
1788,2019-07-13 19:00:00
1752,2019-07-13 20:00:00
1721,2019-07-13 21:00:00
1624,2019-07-13 22:00:00
1510,2019-07-13 23:00:00
1411,2019-07-14 00:00:00
1341,2019-07-14 01:00:00
1292,2019-07-14 02:00:00
1262,2019-07-14 03:00:00
1246,2019-07-14 04:00:00
1232,2019-07-14 05:00:00
1235,2019-07-14 06:00:00
1276,2019-07-14 07:00:00
1338,2019-07-14 08:00:00
1404,2019-07-14 09:00:00
1457,2019-07-14 10:00:00
1496,2019-07-14 11:00:00
1516,2019-07-14 12:00:00
1539,2019-07-14 13:00:00
1565,2019-07-14 14:00:00
1610,2019-07-14 15:00:00
1674,2019-07-14 16:00:00
1736,2019-07-14 17:00:00
1745,2019-07-14 18:00:00
1722,2019-07-14 19:00:00
1691,2019-07-14 20:00:00
1653,2019-07-14 21:00:00
1545,2019-07-14 22:00:00
1427,2019-07-14 23:00:00
1358,2019-07-15 00:00:00
1286,2019-07-15 01:00:00
1246,2019-07-15 02:00:00
1223,2019-07-15 03:00:00
1230,2019-07-15 04:00:00
1266,2019-07-15 05:00:00
1345,2019-07-15 06:00:00
1454,2019-07-15 07:00:00
1516,2019-07-15 08:00:00
1565,2019-07-15 09:00:00
1620,2019-07-15 10:00:00
1664,2019-07-15 11:00:00
1700,2019-07-15 12:00:00
1738,2019-07-15 13:00:00
1781,2019-07-15 14:00:00
1833,2019-07-15 15:00:00
1893,2019-07-15 16:00:00
1938,2019-07-15 17:00:00
1935,2019-07-15 18:00:00
1902,2019-07-15 19:00:00
1860,2019-07-15 20:00:00
1800,2019-07-15 21:00:00
1658,2019-07-15 22:00:00
1511,2019-07-15 23:00:00
1390,2019-07-16 00:00:00
1317,2019-07-16 01:00:00
1272,2019-07-16 02:00:00
1247,2019-07-16 03:00:00
1251,2019-07-16 04:00:00
1288,2019-07-16 05:00:00
1366,2019-07-16 06:00:00
1474,2019-07-16 07:00:00
1535,2019-07-16 08:00:00
1584,2019-07-16 09:00:00
1639,2019-07-16 10:00:00
1692,2019-07-16 11:00:00
1734,2019-07-16 12:00:00
1790,2019-07-16 13:00:00
1848,2019-07-16 14:00:00
1911,2019-07-16 15:00:00
1976,2019-07-16 16:00:00
2025,2019-07-16 17:00:00
2029,2019-07-16 18:00:00
1994,2019-07-16 19:00:00
1950,2019-07-16 20:00:00
1886,2019-07-16 21:00:00
1733,2019-07-16 22:00:00
1579,2019-07-16 23:00:00
