Load,Time Stamp
1791.4,2018-11-18 00:00:00
1706.4,2018-11-18 01:00:00
1655.9,2018-11-18 02:00:00
1629.7,2018-11-18 03:00:00
1631.0,2018-11-18 04:00:00
1666.3,2018-11-18 05:00:00
1727.1,2018-11-18 06:00:00
1778.1,2018-11-18 07:00:00
1880.1,2018-11-18 08:00:00
1941.5,2018-11-18 09:00:00
1968.0,2018-11-18 10:00:00
2073.5,2018-11-18 11:00:00
2101.1,2018-11-18 12:00:00
2128.6,2018-11-18 13:00:00
2160.7,2018-11-18 14:00:00
2228.4,2018-11-18 15:00:00
2389.4,2018-11-18 16:00:00
2508.2,2018-11-18 17:00:00
2482.6,2018-11-18 18:00:00
2420.5,2018-11-18 19:00:00
2344.6,2018-11-18 20:00:00
2218.6,2018-11-18 21:00:00
2049.6,2018-11-18 22:00:00
1877.2,2018-11-18 23:00:00
