Load,Time Stamp
2074.7,2018-12-09 00:00:00
1974.4,2018-12-09 01:00:00
1912.5,2018-12-09 02:00:00
1881.8,2018-12-09 03:00:00
1886.4,2018-12-09 04:00:00
1919.6,2018-12-09 05:00:00
1995.6,2018-12-09 06:00:00
2066.7,2018-12-09 07:00:00
2159.7,2018-12-09 08:00:00
2254.9,2018-12-09 09:00:00
2241.7,2018-12-09 10:00:00
2234.9,2018-12-09 11:00:00
2262.5,2018-12-09 12:00:00
2298.5,2018-12-09 13:00:00
2322.1,2018-12-09 14:00:00
2406.5,2018-12-09 15:00:00
2624.8,2018-12-09 16:00:00
2810.4,2018-12-09 17:00:00
2812.3,2018-12-09 18:00:00
2767.6,2018-12-09 19:00:00
2697.6,2018-12-09 20:00:00
2560.5,2018-12-09 21:00:00
2350.2,2018-12-09 22:00:00
2139.4,2018-12-09 23:00:00
