Load Forecast,Time Stamp
1308,2018-07-05 00:00:00
1224,2018-07-05 01:00:00
1170,2018-07-05 02:00:00
1138,2018-07-05 03:00:00
1123,2018-07-05 04:00:00
1134,2018-07-05 05:00:00
1192,2018-07-05 06:00:00
1306,2018-07-05 07:00:00
1425,2018-07-05 08:00:00
1535,2018-07-05 09:00:00
1647,2018-07-05 10:00:00
1748,2018-07-05 11:00:00
1822,2018-07-05 12:00:00
1884,2018-07-05 13:00:00
1931,2018-07-05 14:00:00
1958,2018-07-05 15:00:00
1979,2018-07-05 16:00:00
1984,2018-07-05 17:00:00
1951,2018-07-05 18:00:00
1888,2018-07-05 19:00:00
1832,2018-07-05 20:00:00
1766,2018-07-05 21:00:00
1628,2018-07-05 22:00:00
1471,2018-07-05 23:00:00
1273,2018-07-06 00:00:00
1199,2018-07-06 01:00:00
1157,2018-07-06 02:00:00
1133,2018-07-06 03:00:00
1125,2018-07-06 04:00:00
1144,2018-07-06 05:00:00
1202,2018-07-06 06:00:00
1294,2018-07-06 07:00:00
1376,2018-07-06 08:00:00
1447,2018-07-06 09:00:00
1514,2018-07-06 10:00:00
1567,2018-07-06 11:00:00
1593,2018-07-06 12:00:00
1613,2018-07-06 13:00:00
1624,2018-07-06 14:00:00
1616,2018-07-06 15:00:00
1605,2018-07-06 16:00:00
1590,2018-07-06 17:00:00
1556,2018-07-06 18:00:00
1511,2018-07-06 19:00:00
1486,2018-07-06 20:00:00
1461,2018-07-06 21:00:00
1379,2018-07-06 22:00:00
1261,2018-07-06 23:00:00
1036,2018-07-07 00:00:00
962,2018-07-07 01:00:00
925,2018-07-07 02:00:00
902,2018-07-07 03:00:00
889,2018-07-07 04:00:00
881,2018-07-07 05:00:00
884,2018-07-07 06:00:00
942,2018-07-07 07:00:00
1018,2018-07-07 08:00:00
1084,2018-07-07 09:00:00
1138,2018-07-07 10:00:00
1172,2018-07-07 11:00:00
1199,2018-07-07 12:00:00
1227,2018-07-07 13:00:00
1248,2018-07-07 14:00:00
1262,2018-07-07 15:00:00
1281,2018-07-07 16:00:00
1287,2018-07-07 17:00:00
1267,2018-07-07 18:00:00
1232,2018-07-07 19:00:00
1229,2018-07-07 20:00:00
1213,2018-07-07 21:00:00
1147,2018-07-07 22:00:00
1066,2018-07-07 23:00:00
971,2018-07-08 00:00:00
905,2018-07-08 01:00:00
863,2018-07-08 02:00:00
836,2018-07-08 03:00:00
820,2018-07-08 04:00:00
805,2018-07-08 05:00:00
799,2018-07-08 06:00:00
855,2018-07-08 07:00:00
943,2018-07-08 08:00:00
1027,2018-07-08 09:00:00
1103,2018-07-08 10:00:00
1169,2018-07-08 11:00:00
1223,2018-07-08 12:00:00
1274,2018-07-08 13:00:00
1315,2018-07-08 14:00:00
1342,2018-07-08 15:00:00
1372,2018-07-08 16:00:00
1387,2018-07-08 17:00:00
1365,2018-07-08 18:00:00
1319,2018-07-08 19:00:00
1302,2018-07-08 20:00:00
1263,2018-07-08 21:00:00
1168,2018-07-08 22:00:00
1067,2018-07-08 23:00:00
975,2018-07-09 00:00:00
908,2018-07-09 01:00:00
866,2018-07-09 02:00:00
842,2018-07-09 03:00:00
834,2018-07-09 04:00:00
854,2018-07-09 05:00:00
912,2018-07-09 06:00:00
1019,2018-07-09 07:00:00
1117,2018-07-09 08:00:00
1204,2018-07-09 09:00:00
1301,2018-07-09 10:00:00
1396,2018-07-09 11:00:00
1477,2018-07-09 12:00:00
1557,2018-07-09 13:00:00
1620,2018-07-09 14:00:00
1662,2018-07-09 15:00:00
1701,2018-07-09 16:00:00
1715,2018-07-09 17:00:00
1691,2018-07-09 18:00:00
1633,2018-07-09 19:00:00
1591,2018-07-09 20:00:00
1521,2018-07-09 21:00:00
1379,2018-07-09 22:00:00
1236,2018-07-09 23:00:00
1129,2018-07-10 00:00:00
1053,2018-07-10 01:00:00
1004,2018-07-10 02:00:00
974,2018-07-10 03:00:00
961,2018-07-10 04:00:00
979,2018-07-10 05:00:00
1039,2018-07-10 06:00:00
1150,2018-07-10 07:00:00
1258,2018-07-10 08:00:00
1361,2018-07-10 09:00:00
1474,2018-07-10 10:00:00
1591,2018-07-10 11:00:00
1687,2018-07-10 12:00:00
1774,2018-07-10 13:00:00
1833,2018-07-10 14:00:00
1866,2018-07-10 15:00:00
1887,2018-07-10 16:00:00
1883,2018-07-10 17:00:00
1841,2018-07-10 18:00:00
1772,2018-07-10 19:00:00
1718,2018-07-10 20:00:00
1640,2018-07-10 21:00:00
1491,2018-07-10 22:00:00
1344,2018-07-10 23:00:00
