Load,Time Stamp
2032.4489,2020-12-16 00:00:00
1941.9166,2020-12-16 01:00:00
1895.1327,2020-12-16 02:00:00
1886.1169,2020-12-16 03:00:00
1925.4101,2020-12-16 04:00:00
2056.9917,2020-12-16 05:00:00
2239.045,2020-12-16 06:00:00
2389.2953,2020-12-16 07:00:00
2395.1174,2020-12-16 08:00:00
2507.5283,2020-12-16 09:00:00
2552.91,2020-12-16 10:00:00
2603.8264,2020-12-16 11:00:00
2666.7553,2020-12-16 12:00:00
2696.4451,2020-12-16 13:00:00
2732.1126,2020-12-16 14:00:00
2789.2604,2020-12-16 15:00:00
2970.732,2020-12-16 16:00:00
3142.7474,2020-12-16 17:00:00
3125.728,2020-12-16 18:00:00
3024.7267,2020-12-16 19:00:00
2906.5123,2020-12-16 20:00:00
2790.8703,2020-12-16 21:00:00
2582.1973,2020-12-16 22:00:00
2378.3377,2020-12-16 23:00:00
