Load,Time Stamp
1699.9,2020-03-05 00:00:00
1642.7,2020-03-05 01:00:00
1622.2,2020-03-05 02:00:00
1625.6,2020-03-05 03:00:00
1671.3,2020-03-05 04:00:00
1801.8,2020-03-05 05:00:00
1987.7,2020-03-05 06:00:00
2037.5,2020-03-05 07:00:00
1962.9,2020-03-05 08:00:00
1888.2,2020-03-05 09:00:00
1838.1,2020-03-05 10:00:00
1800.5,2020-03-05 11:00:00
1775.4,2020-03-05 12:00:00
1781.8,2020-03-05 13:00:00
1847.2,2020-03-05 14:00:00
1933.9,2020-03-05 15:00:00
2070.7,2020-03-05 16:00:00
2260.9,2020-03-05 17:00:00
2452.1,2020-03-05 18:00:00
2436.9,2020-03-05 19:00:00
2360.9,2020-03-05 20:00:00
2236.4,2020-03-05 21:00:00
2056.5,2020-03-05 22:00:00
1890.1,2020-03-05 23:00:00
