Load,Time Stamp
583.7,2018-02-07 00:00:00
585.5,2018-02-07 01:00:00
585.2,2018-02-07 02:00:00
582.8,2018-02-07 03:00:00
589.7,2018-02-07 04:00:00
593.5,2018-02-07 05:00:00
624.8,2018-02-07 06:00:00
639.6,2018-02-07 07:00:00
637.4,2018-02-07 08:00:00
609.2,2018-02-07 09:00:00
600.3,2018-02-07 10:00:00
606.1,2018-02-07 11:00:00
618.0,2018-02-07 12:00:00
625.4,2018-02-07 13:00:00
634.3,2018-02-07 14:00:00
597.5,2018-02-07 15:00:00
593.4,2018-02-07 16:00:00
615.4,2018-02-07 17:00:00
618.0,2018-02-07 18:00:00
631.3,2018-02-07 19:00:00
615.8,2018-02-07 20:00:00
584.1,2018-02-07 21:00:00
586.9,2018-02-07 22:00:00
585.1,2018-02-07 23:00:00
