Load,Time Stamp
475.2,2018-10-12 00:00:00
477.6,2018-10-12 01:00:00
471.7,2018-10-12 02:00:00
471.3,2018-10-12 03:00:00
472.7,2018-10-12 04:00:00
488.6,2018-10-12 05:00:00
515.7,2018-10-12 06:00:00
530.0,2018-10-12 07:00:00
531.7,2018-10-12 08:00:00
519.6,2018-10-12 09:00:00
518.4,2018-10-12 10:00:00
533.9,2018-10-12 11:00:00
532.9,2018-10-12 12:00:00
527.6,2018-10-12 13:00:00
523.1,2018-10-12 14:00:00
518.9,2018-10-12 15:00:00
525.7,2018-10-12 16:00:00
510.6,2018-10-12 17:00:00
518.5,2018-10-12 18:00:00
545.0,2018-10-12 19:00:00
538.3,2018-10-12 20:00:00
526.4,2018-10-12 21:00:00
515.1,2018-10-12 22:00:00
475.1,2018-10-12 23:00:00
