Load,Time Stamp
1074.8,2019-02-19 00:00:00
1063.6,2019-02-19 01:00:00
1057.0,2019-02-19 02:00:00
1064.3,2019-02-19 03:00:00
1094.0,2019-02-19 04:00:00
1159.7,2019-02-19 05:00:00
1252.7,2019-02-19 06:00:00
1302.3,2019-02-19 07:00:00
1322.8,2019-02-19 08:00:00
1326.8,2019-02-19 09:00:00
1330.1,2019-02-19 10:00:00
1325.9,2019-02-19 11:00:00
1308.3,2019-02-19 12:00:00
1289.2,2019-02-19 13:00:00
1265.7,2019-02-19 14:00:00
1255.2,2019-02-19 15:00:00
1273.9,2019-02-19 16:00:00
1317.9,2019-02-19 17:00:00
1380.5,2019-02-19 18:00:00
1359.2,2019-02-19 19:00:00
1320.7,2019-02-19 20:00:00
1265.3,2019-02-19 21:00:00
1191.9,2019-02-19 22:00:00
1124.6,2019-02-19 23:00:00
