Load,Time Stamp
1129.8,2018-09-02 00:00:00
1074.6,2018-09-02 01:00:00
1041.8,2018-09-02 02:00:00
1023.4,2018-09-02 03:00:00
1008.0,2018-09-02 04:00:00
1009.2,2018-09-02 05:00:00
1019.6,2018-09-02 06:00:00
1060.5,2018-09-02 07:00:00
1174.1,2018-09-02 08:00:00
1307.8,2018-09-02 09:00:00
1391.5,2018-09-02 10:00:00
1430.7,2018-09-02 11:00:00
1477.2,2018-09-02 12:00:00
1488.4,2018-09-02 13:00:00
1532.5,2018-09-02 14:00:00
1587.9,2018-09-02 15:00:00
1631.3,2018-09-02 16:00:00
1650.7,2018-09-02 17:00:00
1629.4,2018-09-02 18:00:00
1576.0,2018-09-02 19:00:00
1558.8,2018-09-02 20:00:00
1488.1,2018-09-02 21:00:00
1393.4,2018-09-02 22:00:00
1293.8,2018-09-02 23:00:00
