Load,Time Stamp
959.8,2018-08-12 00:00:00
909.0,2018-08-12 01:00:00
873.6,2018-08-12 02:00:00
852.3,2018-08-12 03:00:00
835.2,2018-08-12 04:00:00
836.7,2018-08-12 05:00:00
834.1,2018-08-12 06:00:00
876.4,2018-08-12 07:00:00
954.3,2018-08-12 08:00:00
1042.7,2018-08-12 09:00:00
1106.3,2018-08-12 10:00:00
1169.7,2018-08-12 11:00:00
1277.4,2018-08-12 12:00:00
1329.5,2018-08-12 13:00:00
1373.6,2018-08-12 14:00:00
1409.8,2018-08-12 15:00:00
1444.5,2018-08-12 16:00:00
1469.7,2018-08-12 17:00:00
1458.5,2018-08-12 18:00:00
1419.2,2018-08-12 19:00:00
1399.8,2018-08-12 20:00:00
1362.3,2018-08-12 21:00:00
1267.4,2018-08-12 22:00:00
1163.4,2018-08-12 23:00:00
