Load,Time Stamp
980.1,2018-12-27 00:00:00
946.7,2018-12-27 01:00:00
936.6,2018-12-27 02:00:00
939.1,2018-12-27 03:00:00
965.0,2018-12-27 04:00:00
1027.6,2018-12-27 05:00:00
1113.2,2018-12-27 06:00:00
1189.5,2018-12-27 07:00:00
1210.5,2018-12-27 08:00:00
1219.1,2018-12-27 09:00:00
1215.3,2018-12-27 10:00:00
1203.5,2018-12-27 11:00:00
1193.9,2018-12-27 12:00:00
1185.4,2018-12-27 13:00:00
1197.0,2018-12-27 14:00:00
1211.6,2018-12-27 15:00:00
1273.6,2018-12-27 16:00:00
1334.4,2018-12-27 17:00:00
1317.5,2018-12-27 18:00:00
1287.6,2018-12-27 19:00:00
1243.5,2018-12-27 20:00:00
1180.5,2018-12-27 21:00:00
1096.5,2018-12-27 22:00:00
1015.2,2018-12-27 23:00:00
