Load Forecast,Time Stamp
1987,2019-02-19 00:00:00
1921,2019-02-19 01:00:00
1882,2019-02-19 02:00:00
1875,2019-02-19 03:00:00
1919,2019-02-19 04:00:00
2048,2019-02-19 05:00:00
2268,2019-02-19 06:00:00
2399,2019-02-19 07:00:00
2430,2019-02-19 08:00:00
2421,2019-02-19 09:00:00
2402,2019-02-19 10:00:00
2364,2019-02-19 11:00:00
2319,2019-02-19 12:00:00
2293,2019-02-19 13:00:00
2298,2019-02-19 14:00:00
2328,2019-02-19 15:00:00
2432,2019-02-19 16:00:00
2645,2019-02-19 17:00:00
2829,2019-02-19 18:00:00
2797,2019-02-19 19:00:00
2709,2019-02-19 20:00:00
2555,2019-02-19 21:00:00
2337,2019-02-19 22:00:00
2125,2019-02-19 23:00:00
2021,2019-02-20 00:00:00
1952,2019-02-20 01:00:00
1912,2019-02-20 02:00:00
1902,2019-02-20 03:00:00
1943,2019-02-20 04:00:00
2068,2019-02-20 05:00:00
2283,2019-02-20 06:00:00
2419,2019-02-20 07:00:00
2465,2019-02-20 08:00:00
2472,2019-02-20 09:00:00
2465,2019-02-20 10:00:00
2440,2019-02-20 11:00:00
2407,2019-02-20 12:00:00
2385,2019-02-20 13:00:00
2382,2019-02-20 14:00:00
2398,2019-02-20 15:00:00
2483,2019-02-20 16:00:00
2656,2019-02-20 17:00:00
2820,2019-02-20 18:00:00
2782,2019-02-20 19:00:00
2688,2019-02-20 20:00:00
2532,2019-02-20 21:00:00
2320,2019-02-20 22:00:00
2099,2019-02-20 23:00:00
1871,2019-02-21 00:00:00
1792,2019-02-21 01:00:00
1751,2019-02-21 02:00:00
1738,2019-02-21 03:00:00
1771,2019-02-21 04:00:00
1882,2019-02-21 05:00:00
2073,2019-02-21 06:00:00
2194,2019-02-21 07:00:00
2232,2019-02-21 08:00:00
2236,2019-02-21 09:00:00
2227,2019-02-21 10:00:00
2165,2019-02-21 11:00:00
2134,2019-02-21 12:00:00
2119,2019-02-21 13:00:00
2127,2019-02-21 14:00:00
2151,2019-02-21 15:00:00
2233,2019-02-21 16:00:00
2391,2019-02-21 17:00:00
2548,2019-02-21 18:00:00
2522,2019-02-21 19:00:00
2453,2019-02-21 20:00:00
2328,2019-02-21 21:00:00
2152,2019-02-21 22:00:00
1973,2019-02-21 23:00:00
1837,2019-02-22 00:00:00
1758,2019-02-22 01:00:00
1712,2019-02-22 02:00:00
1699,2019-02-22 03:00:00
1740,2019-02-22 04:00:00
1866,2019-02-22 05:00:00
2079,2019-02-22 06:00:00
2215,2019-02-22 07:00:00
2260,2019-02-22 08:00:00
2264,2019-02-22 09:00:00
2250,2019-02-22 10:00:00
2208,2019-02-22 11:00:00
2167,2019-02-22 12:00:00
2144,2019-02-22 13:00:00
2149,2019-02-22 14:00:00
2168,2019-02-22 15:00:00
2250,2019-02-22 16:00:00
2417,2019-02-22 17:00:00
2593,2019-02-22 18:00:00
2551,2019-02-22 19:00:00
2456,2019-02-22 20:00:00
2327,2019-02-22 21:00:00
2167,2019-02-22 22:00:00
1998,2019-02-22 23:00:00
1899,2019-02-23 00:00:00
1813,2019-02-23 01:00:00
1759,2019-02-23 02:00:00
1733,2019-02-23 03:00:00
1748,2019-02-23 04:00:00
1801,2019-02-23 05:00:00
1879,2019-02-23 06:00:00
1947,2019-02-23 07:00:00
2042,2019-02-23 08:00:00
2100,2019-02-23 09:00:00
2105,2019-02-23 10:00:00
2067,2019-02-23 11:00:00
2028,2019-02-23 12:00:00
1986,2019-02-23 13:00:00
1969,2019-02-23 14:00:00
1973,2019-02-23 15:00:00
2051,2019-02-23 16:00:00
2226,2019-02-23 17:00:00
2405,2019-02-23 18:00:00
2379,2019-02-23 19:00:00
2306,2019-02-23 20:00:00
2205,2019-02-23 21:00:00
2078,2019-02-23 22:00:00
1935,2019-02-23 23:00:00
1811,2019-02-24 00:00:00
1722,2019-02-24 01:00:00
1667,2019-02-24 02:00:00
1638,2019-02-24 03:00:00
1646,2019-02-24 04:00:00
1682,2019-02-24 05:00:00
1722,2019-02-24 06:00:00
1756,2019-02-24 07:00:00
1843,2019-02-24 08:00:00
1918,2019-02-24 09:00:00
1950,2019-02-24 10:00:00
1929,2019-02-24 11:00:00
1920,2019-02-24 12:00:00
1908,2019-02-24 13:00:00
1910,2019-02-24 14:00:00
1926,2019-02-24 15:00:00
2014,2019-02-24 16:00:00
2196,2019-02-24 17:00:00
2380,2019-02-24 18:00:00
2368,2019-02-24 19:00:00
2306,2019-02-24 20:00:00
2185,2019-02-24 21:00:00
2021,2019-02-24 22:00:00
1852,2019-02-24 23:00:00
