"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/13/2020","06/10/2020","Actual","ALB",85,59,71,55
"06/13/2020","06/10/2020","Actual","ART",89,58,76,56
"06/13/2020","06/10/2020","Actual","BGM",82,66,74,63
"06/13/2020","06/10/2020","Actual","BUF",90,71,76,65
"06/13/2020","06/10/2020","Actual","ELM",89,59,77,59
"06/13/2020","06/10/2020","Actual","ELZ",84,70,73,64
"06/13/2020","06/10/2020","Actual","FOK",72,59,66,58
"06/13/2020","06/10/2020","Actual","FRG",79,67,72,62
"06/13/2020","06/10/2020","Actual","GFL",79,54,69,53
"06/13/2020","06/10/2020","Actual","HPN",79,66,71,60
"06/13/2020","06/10/2020","Actual","IAG",89,69,76,63
"06/13/2020","06/10/2020","Actual","ISP",78,64,70,63
"06/13/2020","06/10/2020","Actual","ITH",88,66,77,63
"06/13/2020","06/10/2020","Actual","JFK",78,65,72,62
"06/13/2020","06/10/2020","Actual","LGA",84,69,73,62
"06/13/2020","06/10/2020","Actual","MSS",86,55,73,53
"06/13/2020","06/10/2020","Actual","MSV",82,63,73,60
"06/13/2020","06/10/2020","Actual","NYC",84,71,73,62
"06/13/2020","06/10/2020","Actual","PLB",80,52,68,51
"06/13/2020","06/10/2020","Actual","POU",86,62,73,59
"06/13/2020","06/10/2020","Actual","ROC",93,66,75,61
"06/13/2020","06/10/2020","Actual","SLK",79,48,67,46
"06/13/2020","06/10/2020","Actual","SWF",84,64,74,61
"06/13/2020","06/10/2020","Actual","SYR",89,65,77,59
"06/13/2020","06/10/2020","Actual","UCA",85,62,74,57
"06/13/2020","06/11/2020","Actual","ALB",88,69,74,60
"06/13/2020","06/11/2020","Actual","ART",81,62,73,57
"06/13/2020","06/11/2020","Actual","BGM",75,64,71,57
"06/13/2020","06/11/2020","Actual","BUF",71,63,66,57
"06/13/2020","06/11/2020","Actual","ELM",80,64,73,57
"06/13/2020","06/11/2020","Actual","ELZ",74,58,69,51
"06/13/2020","06/11/2020","Actual","FOK",71,64,66,63
"06/13/2020","06/11/2020","Actual","FRG",74,68,69,66
"06/13/2020","06/11/2020","Actual","GFL",82,56,72,54
"06/13/2020","06/11/2020","Actual","HPN",77,67,71,66
"06/13/2020","06/11/2020","Actual","IAG",72,62,66,56
"06/13/2020","06/11/2020","Actual","ISP",72,66,69,66
"06/13/2020","06/11/2020","Actual","ITH",77,58,72,56
"06/13/2020","06/11/2020","Actual","JFK",74,64,69,64
"06/13/2020","06/11/2020","Actual","LGA",81,70,71,65
"06/13/2020","06/11/2020","Actual","MSS",81,61,72,55
"06/13/2020","06/11/2020","Actual","MSV",79,64,71,62
"06/13/2020","06/11/2020","Actual","NYC",82,70,74,68
"06/13/2020","06/11/2020","Actual","PLB",81,62,72,56
"06/13/2020","06/11/2020","Actual","POU",82,72,74,69
"06/13/2020","06/11/2020","Actual","ROC",82,63,72,55
"06/13/2020","06/11/2020","Actual","SLK",74,54,67,51
"06/13/2020","06/11/2020","Actual","SWF",84,73,74,66
"06/13/2020","06/11/2020","Actual","SYR",82,67,72,56
"06/13/2020","06/11/2020","Actual","UCA",78,57,72,56
"06/13/2020","06/12/2020","Actual","ALB",80,57,63,50
"06/13/2020","06/12/2020","Actual","ART",65,57,58,49
"06/13/2020","06/12/2020","Actual","BGM",70,52,58,46
"06/13/2020","06/12/2020","Actual","BUF",65,51,58,47
"06/13/2020","06/12/2020","Actual","ELM",76,48,60,47
"06/13/2020","06/12/2020","Actual","ELZ",65,47,56,44
"06/13/2020","06/12/2020","Actual","FOK",82,59,69,57
"06/13/2020","06/12/2020","Actual","FRG",84,67,68,63
"06/13/2020","06/12/2020","Actual","GFL",75,48,61,46
"06/13/2020","06/12/2020","Actual","HPN",82,65,68,58
"06/13/2020","06/12/2020","Actual","IAG",65,52,56,47
"06/13/2020","06/12/2020","Actual","ISP",83,66,69,62
"06/13/2020","06/12/2020","Actual","ITH",71,51,59,46
"06/13/2020","06/12/2020","Actual","JFK",82,64,68,62
"06/13/2020","06/12/2020","Actual","LGA",86,70,71,60
"06/13/2020","06/12/2020","Actual","MSS",68,52,58,46
"06/13/2020","06/12/2020","Actual","MSV",75,54,61,52
"06/13/2020","06/12/2020","Actual","NYC",84,69,71,59
"06/13/2020","06/12/2020","Actual","PLB",75,53,60,48
"06/13/2020","06/12/2020","Actual","POU",83,60,69,56
"06/13/2020","06/12/2020","Actual","ROC",68,52,56,46
"06/13/2020","06/12/2020","Actual","SLK",66,43,55,42
"06/13/2020","06/12/2020","Actual","SWF",81,61,67,57
"06/13/2020","06/12/2020","Actual","SYR",70,53,58,48
"06/13/2020","06/12/2020","Actual","UCA",69,52,59,47
"06/13/2020","06/13/2020","Forecast","ALB",66,51,52,46
"06/13/2020","06/13/2020","Forecast","ART",61,45,50,41
