"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/27/2020","06/24/2020","Actual","ALB",83,69,71,60
"06/27/2020","06/24/2020","Actual","ART",71,66,69,57
"06/27/2020","06/24/2020","Actual","BGM",73,59,66,56
"06/27/2020","06/24/2020","Actual","BUF",66,60,60,55
"06/27/2020","06/24/2020","Actual","ELM",79,59,68,55
"06/27/2020","06/24/2020","Actual","ELZ",69,56,59,51
"06/27/2020","06/24/2020","Actual","FOK",85,63,74,60
"06/27/2020","06/24/2020","Actual","FRG",88,75,74,62
"06/27/2020","06/24/2020","Actual","GFL",79,64,70,56
"06/27/2020","06/24/2020","Actual","HPN",84,70,71,60
"06/27/2020","06/24/2020","Actual","IAG",71,60,60,55
"06/27/2020","06/24/2020","Actual","ISP",88,73,73,62
"06/27/2020","06/24/2020","Actual","ITH",77,56,69,55
"06/27/2020","06/24/2020","Actual","JFK",88,72,73,63
"06/27/2020","06/24/2020","Actual","LGA",88,76,72,63
"06/27/2020","06/24/2020","Actual","MSS",75,64,69,55
"06/27/2020","06/24/2020","Actual","MSV",76,64,69,58
"06/27/2020","06/24/2020","Actual","NYC",85,74,72,63
"06/27/2020","06/24/2020","Actual","PLB",78,65,71,56
"06/27/2020","06/24/2020","Actual","POU",86,67,71,61
"06/27/2020","06/24/2020","Actual","ROC",75,61,62,54
"06/27/2020","06/24/2020","Actual","SLK",71,53,65,49
"06/27/2020","06/24/2020","Actual","SWF",82,70,73,62
"06/27/2020","06/24/2020","Actual","SYR",80,63,69,56
"06/27/2020","06/24/2020","Actual","UCA",75,57,69,55
"06/27/2020","06/25/2020","Actual","ALB",86,59,63,55
"06/27/2020","06/25/2020","Actual","ART",76,59,60,55
"06/27/2020","06/25/2020","Actual","BGM",73,55,61,52
"06/27/2020","06/25/2020","Actual","BUF",76,56,62,53
"06/27/2020","06/25/2020","Actual","ELM",78,48,63,48
"06/27/2020","06/25/2020","Actual","ELZ",71,55,61,51
"06/27/2020","06/25/2020","Actual","FOK",84,55,67,53
"06/27/2020","06/25/2020","Actual","FRG",85,72,68,62
"06/27/2020","06/25/2020","Actual","GFL",80,51,62,50
"06/27/2020","06/25/2020","Actual","HPN",83,66,64,59
"06/27/2020","06/25/2020","Actual","IAG",76,56,63,55
"06/27/2020","06/25/2020","Actual","ISP",85,65,67,61
"06/27/2020","06/25/2020","Actual","ITH",77,52,65,52
"06/27/2020","06/25/2020","Actual","JFK",84,69,67,61
"06/27/2020","06/25/2020","Actual","LGA",88,74,66,60
"06/27/2020","06/25/2020","Actual","MSS",78,59,62,54
"06/27/2020","06/25/2020","Actual","MSV",78,52,63,52
"06/27/2020","06/25/2020","Actual","NYC",86,72,66,61
"06/27/2020","06/25/2020","Actual","PLB",80,56,61,52
"06/27/2020","06/25/2020","Actual","POU",86,58,64,57
"06/27/2020","06/25/2020","Actual","ROC",79,54,63,52
"06/27/2020","06/25/2020","Actual","SLK",71,45,56,44
"06/27/2020","06/25/2020","Actual","SWF",84,61,64,59
"06/27/2020","06/25/2020","Actual","SYR",83,58,63,52
"06/27/2020","06/25/2020","Actual","UCA",79,52,62,51
"06/27/2020","06/26/2020","Actual","ALB",85,64,65,59
"06/27/2020","06/26/2020","Actual","ART",81,60,65,58
"06/27/2020","06/26/2020","Actual","BGM",76,57,62,55
"06/27/2020","06/26/2020","Actual","BUF",75,60,63,57
