"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/24/2019 00:00",1115,1484,531,901,878,1749,637,260,4655,540,1422,14172
"11/24/2019 01:00",1083,1436,504,870,839,1656,611,243,4435,533,1387,13597
"11/24/2019 02:00",1066,1414,485,856,818,1604,602,235,4296,525,1370,13271
"11/24/2019 03:00",1061,1409,474,850,808,1573,600,230,4213,529,1364,13111
"11/24/2019 04:00",1067,1420,473,855,812,1571,606,231,4192,530,1371,13128
"11/24/2019 05:00",1089,1457,484,876,828,1593,623,234,4246,535,1391,13356
"11/24/2019 06:00",1128,1512,500,911,863,1648,654,243,4345,546,1426,13776
"11/24/2019 07:00",1170,1566,522,942,904,1702,689,260,4486,560,1452,14253
"11/24/2019 08:00",1237,1631,555,969,963,1811,732,281,4695,571,1481,14926
"11/24/2019 09:00",1294,1682,580,994,1007,1884,763,297,4915,579,1506,15501
"11/24/2019 10:00",1320,1704,599,1005,1027,1926,773,305,5098,583,1520,15860
"11/24/2019 11:00",1335,1709,614,1015,1039,1984,769,311,5245,584,1527,16132
"11/24/2019 12:00",1342,1712,621,1021,1042,2011,764,312,5313,580,1531,16249
"11/24/2019 13:00",1338,1705,621,1023,1042,2043,756,312,5352,575,1530,16297
"11/24/2019 14:00",1339,1703,628,1027,1049,2086,754,315,5388,574,1531,16394
"11/24/2019 15:00",1359,1717,640,1042,1067,2149,767,321,5438,581,1543,16624
"11/24/2019 16:00",1438,1798,670,1095,1136,2291,811,342,5569,599,1597,17346
"11/24/2019 17:00",1512,1926,706,1192,1213,2458,863,370,5750,617,1704,18311
"11/24/2019 18:00",1477,1910,699,1173,1198,2423,854,372,5741,612,1691,18150
"11/24/2019 19:00",1436,1878,684,1152,1166,2354,834,362,5669,602,1678,17815
"11/24/2019 20:00",1384,1823,665,1117,1129,2280,804,352,5573,590,1647,17364
