"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"03/25/2019 00:00",1017,1491,485,870,794,1647,611,239,4493,554,1438,13639
"03/25/2019 01:00",990,1466,464,850,767,1581,599,230,4301,556,1409,13213
"03/25/2019 02:00",981,1452,455,845,754,1547,594,226,4185,554,1401,12994
"03/25/2019 03:00",984,1457,451,850,753,1542,599,224,4141,555,1402,12958
"03/25/2019 04:00",1011,1504,462,878,767,1581,623,230,4184,564,1434,13238
"03/25/2019 05:00",1087,1633,502,955,816,1701,689,251,4428,585,1524,14171
"03/25/2019 06:00",1234,1858,576,1080,910,1919,803,286,4934,617,1682,15899
"03/25/2019 07:00",1319,1977,640,1148,972,2067,866,311,5463,635,1778,17176
"03/25/2019 08:00",1329,1996,660,1166,1000,2121,878,318,5823,631,1807,17729
"03/25/2019 09:00",1326,1994,670,1173,1011,2132,874,320,6060,626,1816,18002
"03/25/2019 10:00",1325,1994,677,1176,1016,2131,868,322,6156,618,1822,18105
"03/25/2019 11:00",1301,1965,668,1165,997,2088,852,315,6188,611,1806,17956
"03/25/2019 12:00",1281,1933,662,1149,981,2051,831,312,6192,604,1780,17776
"03/25/2019 13:00",1266,1905,658,1138,972,2027,814,308,6186,596,1771,17641
"03/25/2019 14:00",1250,1865,654,1122,964,2018,794,306,6159,590,1747,17469
"03/25/2019 15:00",1251,1838,654,1110,966,2030,784,307,6158,586,1717,17401
"03/25/2019 16:00",1275,1846,659,1107,980,2074,793,312,6173,589,1711,17519
"03/25/2019 17:00",1323,1884,668,1122,1011,2149,817,321,6166,598,1719,17778
"03/25/2019 18:00",1361,1922,685,1137,1043,2246,843,337,6057,606,1732,17969
"03/25/2019 19:00",1418,1997,722,1178,1101,2383,881,355,6089,619,1786,18529
"03/25/2019 20:00",1418,2024,722,1204,1112,2388,888,357,6021,621,1831,18586
"03/25/2019 21:00",1343,1929,687,1148,1062,2268,836,341,5820,604,1786,17824
"03/25/2019 22:00",1241,1786,629,1061,982,2077,767,312,5497,582,1695,16629
"03/25/2019 23:00",1152,1662,569,985,904,1884,708,282,5088,570,1590,15394
"03/26/2019 00:00",1125,1622,527,954,862,1775,684,263,4728,588,1552,14680
"03/26/2019 01:00",1105,1601,508,932,836,1709,672,253,4497,590,1521,14224
"03/26/2019 02:00",1098,1585,497,923,824,1674,666,249,4364,588,1508,13976
"03/26/2019 03:00",1102,1586,493,925,825,1668,669,249,4309,589,1504,13919
"03/26/2019 04:00",1127,1624,504,948,839,1710,690,256,4343,597,1528,14166
"03/26/2019 05:00",1196,1732,545,1011,889,1834,747,279,4578,615,1605,15031
"03/26/2019 06:00",1329,1919,624,1119,985,2055,845,319,5097,643,1740,16675
"03/26/2019 07:00",1397,2008,684,1170,1038,2189,893,343,5639,658,1812,17831
"03/26/2019 08:00",1389,2008,695,1179,1051,2213,894,345,5987,654,1828,18243
"03/26/2019 09:00",1364,1987,693,1175,1043,2191,881,339,6196,648,1824,18341
"03/26/2019 10:00",1346,1972,692,1169,1032,2162,869,335,6263,640,1822,18302
"03/26/2019 11:00",1323,1944,677,1154,1010,2109,855,326,6268,633,1804,18103
"03/26/2019 12:00",1299,1909,665,1137,986,2057,834,318,6249,626,1774,17854
"03/26/2019 13:00",1282,1883,658,1125,975,2026,818,313,6223,619,1765,17687
"03/26/2019 14:00",1266,1850,650,1109,966,2023,801,309,6183,614,1741,17512
"03/26/2019 15:00",1267,1826,649,1098,970,2046,792,309,6176,611,1712,17456
"03/26/2019 16:00",1287,1831,655,1095,983,2103,801,315,6191,613,1705,17579
"03/26/2019 17:00",1330,1866,669,1110,1016,2194,822,328,6203,621,1712,17871
"03/26/2019 18:00",1368,1903,690,1127,1052,2297,844,346,6110,628,1726,18091
"03/26/2019 19:00",1422,1968,728,1166,1112,2437,877,366,6141,641,1775,18633
"03/26/2019 20:00",1428,1997,732,1193,1129,2447,885,369,6081,644,1820,18725
"03/26/2019 21:00",1366,1921,699,1147,1084,2327,842,351,5877,629,1784,18027
"03/26/2019 22:00",1275,1802,640,1071,1004,2128,782,320,5546,611,1704,16883
"03/26/2019 23:00",1192,1694,581,1002,926,1927,729,287,5134,596,1608,15676
"03/27/2019 00:00",1137,1603,553,945,886,1833,689,272,4848,587,1536,14889
"03/27/2019 01:00",1112,1577,535,920,861,1768,675,264,4624,586,1505,14427
"03/27/2019 02:00",1103,1561,524,912,849,1732,670,259,4487,585,1492,14174
"03/27/2019 03:00",1106,1559,519,913,849,1724,671,258,4429,585,1489,14102
"03/27/2019 04:00",1130,1590,530,934,862,1763,690,265,4454,591,1509,14318
"03/27/2019 05:00",1198,1686,567,996,909,1882,743,287,4674,605,1578,15125
