"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"12/18/2020","12/15/2020","Actual","ALB",30,19,27,15
"12/18/2020","12/15/2020","Actual","ART",29,11,25,9
"12/18/2020","12/15/2020","Actual","BGM",26,16,23,15
"12/18/2020","12/15/2020","Actual","BUF",29,23,25,20
"12/18/2020","12/15/2020","Actual","ELM",32,20,27,18
"12/18/2020","12/15/2020","Actual","ELZ",25,18,22,17
"12/18/2020","12/15/2020","Actual","FOK",38,24,33,23
"12/18/2020","12/15/2020","Actual","FRG",40,30,33,25
"12/18/2020","12/15/2020","Actual","GFL",33,16,27,13
"12/18/2020","12/15/2020","Actual","HPN",36,26,30,21
"12/18/2020","12/15/2020","Actual","IAG",28,22,25,20
"12/18/2020","12/15/2020","Actual","ISP",40,30,33,25
"12/18/2020","12/15/2020","Actual","ITH",29,14,26,13
"12/18/2020","12/15/2020","Actual","JFK",41,31,33,26
"12/18/2020","12/15/2020","Actual","LGA",41,33,33,27
"12/18/2020","12/15/2020","Actual","MSS",25,5,21,4
"12/18/2020","12/15/2020","Actual","MSV",29,18,25,16
"12/18/2020","12/15/2020","Actual","NYC",39,30,31,24
"12/18/2020","12/15/2020","Actual","PLB",27,7,23,5
"12/18/2020","12/15/2020","Actual","POU",37,23,30,20
"12/18/2020","12/15/2020","Actual","ROC",30,23,27,19
"12/18/2020","12/15/2020","Actual","SLK",24,-1,21,-2
"12/18/2020","12/15/2020","Actual","SWF",36,25,30,22
"12/18/2020","12/15/2020","Actual","SYR",33,21,29,18
"12/18/2020","12/15/2020","Actual","UCA",29,16,27,14
"12/18/2020","12/16/2020","Actual","ALB",18,10,14,9
"12/18/2020","12/16/2020","Actual","ART",15,9,13,7
"12/18/2020","12/16/2020","Actual","BGM",22,14,18,12
"12/18/2020","12/16/2020","Actual","BUF",27,21,23,18
"12/18/2020","12/16/2020","Actual","ELM",26,19,23,17
"12/18/2020","12/16/2020","Actual","ELZ",20,16,18,14
"12/18/2020","12/16/2020","Actual","FOK",32,24,32,21
"12/18/2020","12/16/2020","Actual","FRG",32,25,30,21
"12/18/2020","12/16/2020","Actual","GFL",18,10,15,8
"12/18/2020","12/16/2020","Actual","HPN",26,21,23,17
"12/18/2020","12/16/2020","Actual","IAG",25,20,22,17
"12/18/2020","12/16/2020","Actual","ISP",32,25,32,22
"12/18/2020","12/16/2020","Actual","ITH",26,15,21,14
"12/18/2020","12/16/2020","Actual","JFK",32,25,31,21
"12/18/2020","12/16/2020","Actual","LGA",33,28,31,22
"12/18/2020","12/16/2020","Actual","MSS",10,1,8,0
"12/18/2020","12/16/2020","Actual","MSV",19,15,16,13
"12/18/2020","12/16/2020","Actual","NYC",31,24,27,20
"12/18/2020","12/16/2020","Actual","PLB",10,1,8,0
"12/18/2020","12/16/2020","Actual","POU",25,20,21,16
"12/18/2020","12/16/2020","Actual","ROC",24,18,21,14
"12/18/2020","12/16/2020","Actual","SLK",9,-6,7,-6
"12/18/2020","12/16/2020","Actual","SWF",23,19,20,16
"12/18/2020","12/16/2020","Actual","SYR",25,16,20,13
"12/18/2020","12/16/2020","Actual","UCA",19,13,16,11
"12/18/2020","12/17/2020","Actual","ALB",20,13,18,13
"12/18/2020","12/17/2020","Actual","ART",21,9,19,8
"12/18/2020","12/17/2020","Actual","BGM",22,15,20,14
"12/18/2020","12/17/2020","Actual","BUF",24,20,23,19
"12/18/2020","12/17/2020","Actual","ELM",27,22,24,21
"12/18/2020","12/17/2020","Actual","ELZ",23,15,21,15
"12/18/2020","12/17/2020","Actual","FOK",40,26,40,24
"12/18/2020","12/17/2020","Actual","FRG",35,26,33,23
"12/18/2020","12/17/2020","Actual","GFL",19,12,18,11
"12/18/2020","12/17/2020","Actual","HPN",31,21,28,20
"12/18/2020","12/17/2020","Actual","IAG",24,20,23,19
"12/18/2020","12/17/2020","Actual","ISP",35,25,35,25
"12/18/2020","12/17/2020","Actual","ITH",24,17,22,16
"12/18/2020","12/17/2020","Actual","JFK",33,25,33,23
"12/18/2020","12/17/2020","Actual","LGA",34,26,32,25
"12/18/2020","12/17/2020","Actual","MSS",18,8,16,7
"12/18/2020","12/17/2020","Actual","MSV",33,17,29,16
"12/18/2020","12/17/2020","Actual","NYC",32,24,28,23
"12/18/2020","12/17/2020","Actual","PLB",16,8,14,7
"12/18/2020","12/17/2020","Actual","POU",27,20,24,19
"12/18/2020","12/17/2020","Actual","ROC",26,20,25,19
"12/18/2020","12/17/2020","Actual","SLK",17,-1,15,-2
"12/18/2020","12/17/2020","Actual","SWF",27,19,25,19
"12/18/2020","12/17/2020","Actual","SYR",27,19,24,18
"12/18/2020","12/17/2020","Actual","UCA",25,17,23,16
"12/18/2020","12/18/2020","Forecast","ALB",22,9,19,8
"12/18/2020","12/18/2020","Forecast","ART",23,6,19,5
"12/18/2020","12/18/2020","Forecast","BGM",24,13,22,12
"12/18/2020","12/18/2020","Forecast","BUF",30,22,26,20
"12/18/2020","12/18/2020","Forecast","ELM",30,13,27,12
"12/18/2020","12/18/2020","Forecast","ELZ",24,14,22,13
"12/18/2020","12/18/2020","Forecast","FOK",34,22,29,21
"12/18/2020","12/18/2020","Forecast","FRG",33,24,28,22
"12/18/2020","12/18/2020","Forecast","GFL",22,0,19,0
"12/18/2020","12/18/2020","Forecast","HPN",29,19,24,17
