Load Forecast,Time Stamp
466,2019-05-12 00:00:00
429,2019-05-12 01:00:00
412,2019-05-12 02:00:00
404,2019-05-12 03:00:00
402,2019-05-12 04:00:00
405,2019-05-12 05:00:00
412,2019-05-12 06:00:00
442,2019-05-12 07:00:00
485,2019-05-12 08:00:00
525,2019-05-12 09:00:00
559,2019-05-12 10:00:00
578,2019-05-12 11:00:00
584,2019-05-12 12:00:00
583,2019-05-12 13:00:00
581,2019-05-12 14:00:00
579,2019-05-12 15:00:00
583,2019-05-12 16:00:00
588,2019-05-12 17:00:00
592,2019-05-12 18:00:00
598,2019-05-12 19:00:00
620,2019-05-12 20:00:00
604,2019-05-12 21:00:00
556,2019-05-12 22:00:00
506,2019-05-12 23:00:00
457,2019-05-13 00:00:00
433,2019-05-13 01:00:00
420,2019-05-13 02:00:00
412,2019-05-13 03:00:00
418,2019-05-13 04:00:00
446,2019-05-13 05:00:00
507,2019-05-13 06:00:00
582,2019-05-13 07:00:00
613,2019-05-13 08:00:00
629,2019-05-13 09:00:00
646,2019-05-13 10:00:00
649,2019-05-13 11:00:00
652,2019-05-13 12:00:00
654,2019-05-13 13:00:00
652,2019-05-13 14:00:00
651,2019-05-13 15:00:00
657,2019-05-13 16:00:00
655,2019-05-13 17:00:00
656,2019-05-13 18:00:00
645,2019-05-13 19:00:00
653,2019-05-13 20:00:00
628,2019-05-13 21:00:00
572,2019-05-13 22:00:00
508,2019-05-13 23:00:00
456,2019-05-14 00:00:00
429,2019-05-14 01:00:00
418,2019-05-14 02:00:00
413,2019-05-14 03:00:00
420,2019-05-14 04:00:00
450,2019-05-14 05:00:00
512,2019-05-14 06:00:00
585,2019-05-14 07:00:00
616,2019-05-14 08:00:00
632,2019-05-14 09:00:00
647,2019-05-14 10:00:00
647,2019-05-14 11:00:00
645,2019-05-14 12:00:00
645,2019-05-14 13:00:00
648,2019-05-14 14:00:00
648,2019-05-14 15:00:00
654,2019-05-14 16:00:00
652,2019-05-14 17:00:00
652,2019-05-14 18:00:00
644,2019-05-14 19:00:00
649,2019-05-14 20:00:00
626,2019-05-14 21:00:00
570,2019-05-14 22:00:00
508,2019-05-14 23:00:00
472,2019-05-15 00:00:00
447,2019-05-15 01:00:00
434,2019-05-15 02:00:00
428,2019-05-15 03:00:00
433,2019-05-15 04:00:00
462,2019-05-15 05:00:00
521,2019-05-15 06:00:00
581,2019-05-15 07:00:00
600,2019-05-15 08:00:00
607,2019-05-15 09:00:00
615,2019-05-15 10:00:00
612,2019-05-15 11:00:00
613,2019-05-15 12:00:00
612,2019-05-15 13:00:00
609,2019-05-15 14:00:00
610,2019-05-15 15:00:00
619,2019-05-15 16:00:00
626,2019-05-15 17:00:00
627,2019-05-15 18:00:00
621,2019-05-15 19:00:00
630,2019-05-15 20:00:00
614,2019-05-15 21:00:00
563,2019-05-15 22:00:00
505,2019-05-15 23:00:00
455,2019-05-16 00:00:00
434,2019-05-16 01:00:00
421,2019-05-16 02:00:00
415,2019-05-16 03:00:00
419,2019-05-16 04:00:00
445,2019-05-16 05:00:00
502,2019-05-16 06:00:00
567,2019-05-16 07:00:00
591,2019-05-16 08:00:00
608,2019-05-16 09:00:00
622,2019-05-16 10:00:00
621,2019-05-16 11:00:00
613,2019-05-16 12:00:00
610,2019-05-16 13:00:00
604,2019-05-16 14:00:00
600,2019-05-16 15:00:00
604,2019-05-16 16:00:00
611,2019-05-16 17:00:00
613,2019-05-16 18:00:00
608,2019-05-16 19:00:00
615,2019-05-16 20:00:00
594,2019-05-16 21:00:00
547,2019-05-16 22:00:00
494,2019-05-16 23:00:00
448,2019-05-17 00:00:00
424,2019-05-17 01:00:00
410,2019-05-17 02:00:00
405,2019-05-17 03:00:00
407,2019-05-17 04:00:00
432,2019-05-17 05:00:00
489,2019-05-17 06:00:00
554,2019-05-17 07:00:00
583,2019-05-17 08:00:00
594,2019-05-17 09:00:00
607,2019-05-17 10:00:00
608,2019-05-17 11:00:00
608,2019-05-17 12:00:00
610,2019-05-17 13:00:00
612,2019-05-17 14:00:00
612,2019-05-17 15:00:00
615,2019-05-17 16:00:00
619,2019-05-17 17:00:00
617,2019-05-17 18:00:00
612,2019-05-17 19:00:00
616,2019-05-17 20:00:00
596,2019-05-17 21:00:00
554,2019-05-17 22:00:00
506,2019-05-17 23:00:00
