Load,Time Stamp
586.6,2018-12-14 00:00:00
558.4,2018-12-14 01:00:00
538.9,2018-12-14 02:00:00
531.0,2018-12-14 03:00:00
536.6,2018-12-14 04:00:00
572.7,2018-12-14 05:00:00
649.3,2018-12-14 06:00:00
711.1,2018-12-14 07:00:00
732.1,2018-12-14 08:00:00
745.6,2018-12-14 09:00:00
750.2,2018-12-14 10:00:00
735.0,2018-12-14 11:00:00
731.3,2018-12-14 12:00:00
735.1,2018-12-14 13:00:00
733.4,2018-12-14 14:00:00
746.2,2018-12-14 15:00:00
782.2,2018-12-14 16:00:00
807.2,2018-12-14 17:00:00
799.4,2018-12-14 18:00:00
775.8,2018-12-14 19:00:00
750.0,2018-12-14 20:00:00
722.8,2018-12-14 21:00:00
673.5,2018-12-14 22:00:00
625.0,2018-12-14 23:00:00
