Load,Time Stamp
1702.4859,2021-01-22 00:00:00
1677.7341,2021-01-22 01:00:00
1639.6058,2021-01-22 02:00:00
1632.0508,2021-01-22 03:00:00
1702.7518,2021-01-22 04:00:00
1794.9,2021-01-22 05:00:00
1936.9026,2021-01-22 06:00:00
2052.0394,2021-01-22 07:00:00
2098.4071,2021-01-22 08:00:00
2107.547,2021-01-22 09:00:00
2119.8303,2021-01-22 10:00:00
2125.5683,2021-01-22 11:00:00
2099.6829,2021-01-22 12:00:00
2095.198,2021-01-22 13:00:00
2099.7952,2021-01-22 14:00:00
2100.1307,2021-01-22 15:00:00
2102.1277,2021-01-22 16:00:00
2176.5041,2021-01-22 17:00:00
2163.6558,2021-01-22 18:00:00
2129.1037,2021-01-22 19:00:00
2073.8615,2021-01-22 20:00:00
1999.7548,2021-01-22 21:00:00
1907.1814,2021-01-22 22:00:00
1841.9784,2021-01-22 23:00:00
