Load,Time Stamp
230.6,2019-10-06 00:00:00
215.8,2019-10-06 01:00:00
215.3,2019-10-06 02:00:00
214.9,2019-10-06 03:00:00
208.1,2019-10-06 04:00:00
214.5,2019-10-06 05:00:00
220.5,2019-10-06 06:00:00
237.0,2019-10-06 07:00:00
266.0,2019-10-06 08:00:00
285.9,2019-10-06 09:00:00
298.3,2019-10-06 10:00:00
295.3,2019-10-06 11:00:00
295.2,2019-10-06 12:00:00
299.6,2019-10-06 13:00:00
289.6,2019-10-06 14:00:00
289.5,2019-10-06 15:00:00
297.6,2019-10-06 16:00:00
303.9,2019-10-06 17:00:00
316.4,2019-10-06 18:00:00
320.0,2019-10-06 19:00:00
310.9,2019-10-06 20:00:00
304.4,2019-10-06 21:00:00
278.3,2019-10-06 22:00:00
248.6,2019-10-06 23:00:00
