Load,Time Stamp
209.4,2019-05-03 00:00:00
197.3,2019-05-03 01:00:00
185.1,2019-05-03 02:00:00
178.7,2019-05-03 03:00:00
188.0,2019-05-03 04:00:00
204.8,2019-05-03 05:00:00
237.1,2019-05-03 06:00:00
257.9,2019-05-03 07:00:00
266.0,2019-05-03 08:00:00
267.4,2019-05-03 09:00:00
270.4,2019-05-03 10:00:00
275.4,2019-05-03 11:00:00
277.3,2019-05-03 12:00:00
279.6,2019-05-03 13:00:00
278.3,2019-05-03 14:00:00
274.0,2019-05-03 15:00:00
269.7,2019-05-03 16:00:00
280.9,2019-05-03 17:00:00
292.1,2019-05-03 18:00:00
294.8,2019-05-03 19:00:00
292.9,2019-05-03 20:00:00
277.2,2019-05-03 21:00:00
256.6,2019-05-03 22:00:00
240.8,2019-05-03 23:00:00
