Load,Time Stamp
1114.3,2019-09-07 00:00:00
1082.8,2019-09-07 01:00:00
1060.9,2019-09-07 02:00:00
1048.0,2019-09-07 03:00:00
1051.3,2019-09-07 04:00:00
1071.7,2019-09-07 05:00:00
1102.8,2019-09-07 06:00:00
1143.6,2019-09-07 07:00:00
1190.3,2019-09-07 08:00:00
1200.5,2019-09-07 09:00:00
1192.1,2019-09-07 10:00:00
1181.2,2019-09-07 11:00:00
1190.3,2019-09-07 12:00:00
1236.8,2019-09-07 13:00:00
1283.2,2019-09-07 14:00:00
1268.8,2019-09-07 15:00:00
1283.0,2019-09-07 16:00:00
1314.1,2019-09-07 17:00:00
1319.1,2019-09-07 18:00:00
1348.6,2019-09-07 19:00:00
1359.3,2019-09-07 20:00:00
1308.5,2019-09-07 21:00:00
1244.9,2019-09-07 22:00:00
1156.0,2019-09-07 23:00:00
