Load,Time Stamp
1386.5,2019-08-15 00:00:00
1320.8,2019-08-15 01:00:00
1272.2,2019-08-15 02:00:00
1250.1,2019-08-15 03:00:00
1258.4,2019-08-15 04:00:00
1301.3,2019-08-15 05:00:00
1384.3,2019-08-15 06:00:00
1468.7,2019-08-15 07:00:00
1528.6,2019-08-15 08:00:00
1553.2,2019-08-15 09:00:00
1564.6,2019-08-15 10:00:00
1577.6,2019-08-15 11:00:00
1624.1,2019-08-15 12:00:00
1710.8,2019-08-15 13:00:00
1738.0,2019-08-15 14:00:00
1807.5,2019-08-15 15:00:00
1893.1,2019-08-15 16:00:00
1915.1,2019-08-15 17:00:00
1887.7,2019-08-15 18:00:00
1871.3,2019-08-15 19:00:00
1853.6,2019-08-15 20:00:00
1773.5,2019-08-15 21:00:00
1662.6,2019-08-15 22:00:00
1528.8,2019-08-15 23:00:00
