Load,Time Stamp
934.6,2019-04-14 00:00:00
903.3,2019-04-14 01:00:00
887.7,2019-04-14 02:00:00
886.8,2019-04-14 03:00:00
885.3,2019-04-14 04:00:00
912.3,2019-04-14 05:00:00
935.1,2019-04-14 06:00:00
983.0,2019-04-14 07:00:00
1049.4,2019-04-14 08:00:00
1086.9,2019-04-14 09:00:00
1131.1,2019-04-14 10:00:00
1123.8,2019-04-14 11:00:00
1086.9,2019-04-14 12:00:00
1078.0,2019-04-14 13:00:00
1114.8,2019-04-14 14:00:00
1163.5,2019-04-14 15:00:00
1225.6,2019-04-14 16:00:00
1273.2,2019-04-14 17:00:00
1281.2,2019-04-14 18:00:00
1290.5,2019-04-14 19:00:00
1270.7,2019-04-14 20:00:00
1183.2,2019-04-14 21:00:00
1095.8,2019-04-14 22:00:00
1019.2,2019-04-14 23:00:00
