Load,Time Stamp
1218.8,2019-09-29 00:00:00
1166.3,2019-09-29 01:00:00
1135.9,2019-09-29 02:00:00
1123.1,2019-09-29 03:00:00
1116.7,2019-09-29 04:00:00
1119.3,2019-09-29 05:00:00
1143.2,2019-09-29 06:00:00
1170.7,2019-09-29 07:00:00
1201.0,2019-09-29 08:00:00
1209.6,2019-09-29 09:00:00
1204.9,2019-09-29 10:00:00
1174.6,2019-09-29 11:00:00
1157.0,2019-09-29 12:00:00
1168.8,2019-09-29 13:00:00
1182.0,2019-09-29 14:00:00
1192.2,2019-09-29 15:00:00
1287.1,2019-09-29 16:00:00
1339.5,2019-09-29 17:00:00
1367.5,2019-09-29 18:00:00
1396.7,2019-09-29 19:00:00
1344.2,2019-09-29 20:00:00
1260.0,2019-09-29 21:00:00
1181.8,2019-09-29 22:00:00
1116.6,2019-09-29 23:00:00
