Load,Time Stamp
618.0,2019-02-17 00:00:00
606.8,2019-02-17 01:00:00
609.9,2019-02-17 02:00:00
615.8,2019-02-17 03:00:00
621.2,2019-02-17 04:00:00
623.9,2019-02-17 05:00:00
624.8,2019-02-17 06:00:00
654.1,2019-02-17 07:00:00
656.5,2019-02-17 08:00:00
655.3,2019-02-17 09:00:00
646.1,2019-02-17 10:00:00
621.8,2019-02-17 11:00:00
619.6,2019-02-17 12:00:00
638.3,2019-02-17 13:00:00
630.5,2019-02-17 14:00:00
610.5,2019-02-17 15:00:00
618.3,2019-02-17 16:00:00
639.7,2019-02-17 17:00:00
642.9,2019-02-17 18:00:00
642.2,2019-02-17 19:00:00
640.8,2019-02-17 20:00:00
621.5,2019-02-17 21:00:00
606.9,2019-02-17 22:00:00
601.4,2019-02-17 23:00:00
