Load,Time Stamp
664.6,2019-01-14 00:00:00
663.1,2019-01-14 01:00:00
664.5,2019-01-14 02:00:00
633.4,2019-01-14 03:00:00
633.6,2019-01-14 04:00:00
652.9,2019-01-14 05:00:00
684.2,2019-01-14 06:00:00
721.7,2019-01-14 07:00:00
693.7,2019-01-14 08:00:00
709.2,2019-01-14 09:00:00
709.8,2019-01-14 10:00:00
701.7,2019-01-14 11:00:00
675.3,2019-01-14 12:00:00
688.7,2019-01-14 13:00:00
687.1,2019-01-14 14:00:00
689.3,2019-01-14 15:00:00
697.9,2019-01-14 16:00:00
702.7,2019-01-14 17:00:00
689.1,2019-01-14 18:00:00
671.1,2019-01-14 19:00:00
663.0,2019-01-14 20:00:00
650.1,2019-01-14 21:00:00
636.4,2019-01-14 22:00:00
644.1,2019-01-14 23:00:00
